episode, reward
0, -1133.82
1, -271.42
2, -14.66
3, 18.66
4, 2.98
5, -375.3
6, -47.98
7, 57.86
8, 67.66
9, 67.66
10, 73.54
11, 63.74
12, 28.46
13, 65.7
14, 75.5
15, 61.78
16, -369.42
17, -38.18
18, 73.54
19, 61.78
20, 44.14
21, 8.86
22, 14.74
23, -575.22
24, 77.46
25, -30.34
26, 34.34
27, 53.94
28, 53.94
29, 71.58
30, 77.46
31, -20.54
32, 77.46
33, 48.06
34, 65.7
35, 61.78
36, 63.74
37, -4.86
38, 51.98
39, 63.74
40, 71.58
41, 63.74
42, 65.7
43, 65.7
44, 73.54
45, 79.42
46, 77.46
47, -46.02
48, 63.74
49, 65.7
50, 77.46
51, 77.46
52, -28.38
53, 77.46
54, 6.9
55, 69.62
56, 50.02
57, 46.1
58, -67.58
59, 24.54
60, 69.62
61, 79.42
62, 4.94
63, 50.02
64, 55.9
65, 38.26
66, 69.62
67, 67.66
68, 69.62
69, 63.74
70, 79.42
71, 67.66
72, 73.54
73, 69.62
74, 77.46
75, 75.5
76, 71.58
77, 81.38
78, 63.74
79, 65.7
80, 63.74
81, 28.46
82, 73.54
83, 67.66
84, 73.54
85, 65.7
86, 63.74
87, 61.78
88, 75.5
89, 59.82
90, 73.54
91, 71.58
92, 75.5
93, 75.5
94, 65.7
95, 59.82
96, 50.02
97, 81.38
98, 79.42
99, 77.46
100, 71.58
101, 77.46
102, 77.46
103, 77.46
104, 73.54
105, 71.58
106, 55.9
107, 71.58
108, 75.5
109, 55.9
110, 71.58
111, 71.58
112, 42.18
113, 67.66
114, 69.62
115, 57.86
116, 69.62
117, 67.66
118, 50.02
119, 71.58
120, 69.62
121, 67.66
122, 71.58
123, 75.5
124, 73.54
125, 53.94
126, 71.58
127, 65.7
128, 61.78
129, 71.58
130, 63.74
131, 73.54
132, 61.78
133, 67.66
134, 63.74
135, 75.5
136, 71.58
137, 81.38
138, 75.5
139, 67.66
140, 71.58
141, 71.58
142, 81.38
143, 65.7
144, 59.82
145, 73.54
146, 73.54
147, 73.54
148, 61.78
149, 79.42
150, 61.78
151, 67.66
152, 77.46
153, 65.7
154, 75.5
155, 55.9
156, 65.7
157, 61.78
158, 73.54
159, 71.58
160, 67.66
161, 51.98
162, 73.54
163, 81.38
164, 63.74
165, 69.62
166, 69.62
167, 81.38
168, 67.66
169, 79.42
170, 73.54
171, 67.66
172, 69.62
173, 67.66
174, 67.66
175, 79.42
176, 75.5
177, 79.42
178, 73.54
179, 63.74
180, 67.66
181, 63.74
182, 71.58
183, 61.78
184, 73.54
185, 48.06
186, 77.46
187, 81.38
188, 67.66
189, 57.86
190, 71.58
191, 73.54
192, 69.62
193, 71.58
