episode, reward
0, -5445.82
1, 69.62
2, 69.62
3, 26.5
4, -245.94
5, 50.02
6, 44.14
7, 55.9
8, 34.34
9, 46.1
10, 63.74
11, -12.7
12, -30.34
13, -173.42
14, 55.9
15, 36.3
16, 69.62
17, 63.74
18, 59.82
19, 79.42
20, 53.94
21, 61.78
22, 51.98
23, 69.62
24, 65.7
25, 44.14
26, -38.18
27, 24.54
28, 73.54
29, 63.74
30, 48.06
31, 77.46
32, 55.9
33, 71.58
34, 59.82
35, 42.18
36, 73.54
37, 50.02
38, 69.62
39, 50.02
40, 63.74
41, 71.58
42, 69.62
43, 73.54
44, 73.54
45, 50.02
46, 67.66
47, 73.54
48, 63.74
49, 67.66
50, 77.46
51, 75.5
52, 69.62
53, 59.82
54, 73.54
55, 57.86
56, 67.66
57, 73.54
58, 73.54
59, 77.46
60, 63.74
61, 67.66
62, 73.54
63, 75.5
64, 61.78
65, 75.5
66, 65.7
67, 67.66
68, 63.74
69, 51.98
70, 73.54
71, 73.54
72, 63.74
73, 67.66
74, 63.74
75, 77.46
76, 75.5
77, 77.46
78, 51.98
79, 71.58
80, 69.62
81, 77.46
82, 63.74
83, 73.54
84, 69.62
85, 71.58
86, 71.58
87, 59.82
88, 71.58
89, 65.7
90, 77.46
91, 59.82
92, 71.58
93, 71.58
94, 71.58
95, 63.74
96, 69.62
97, 75.5
98, 71.58
99, 73.54
100, 73.54
101, 69.62
102, 75.5
103, 65.7
104, 77.46
105, 65.7
106, 71.58
107, 77.46
108, 69.62
109, 69.62
110, 77.46
111, 65.7
112, 71.58
113, 65.7
114, 65.7
115, 69.62
116, 71.58
117, 69.62
118, 77.46
119, 79.42
120, 61.78
121, 59.82
122, 71.58
123, 61.78
124, 75.5
125, 65.7
126, 71.58
127, 81.38
128, 75.5
129, 65.7
130, 63.74
131, 75.5
132, 71.58
133, 77.46
134, 69.62
135, 55.9
136, 75.5
137, 67.66
138, 63.74
139, 59.82
140, 73.54
141, 48.06
142, 77.46
143, 75.5
144, 55.9
145, 65.7
146, 77.46
147, 59.82
148, 75.5
149, 79.42
150, 73.54
151, 42.18
152, 77.46
153, 69.62
154, 75.5
155, 75.5
156, 75.5
157, 63.74
158, 73.54
159, 75.5
160, 65.7
161, 65.7
162, 63.74
163, 67.66
164, 71.58
165, 67.66
166, 73.54
167, 73.54
168, 59.82
169, 79.42
170, 71.58
171, 73.54
172, 75.5
173, 79.42
174, 77.46
175, 81.38
176, 75.5
177, 73.54
178, 65.7
179, 67.66
180, 57.86
181, 73.54
182, 79.42
183, 73.54
184, 77.46
185, 79.42
186, 50.02
187, 55.9
188, 67.66
189, 55.9
190, 77.46
191, 53.94
192, 51.98
193, 67.66
194, 61.78
195, 65.7
196, 79.42
197, 63.74
198, 51.98
199, 67.66
200, 69.62
201, 63.74
202, 77.46
203, 79.42
204, 46.1
205, 73.54
206, 67.66
207, 75.5
208, 77.46
209, 77.46
210, 67.66
211, 69.62
212, 67.66
213, 79.42
214, 73.54
215, 73.54
216, 59.82
217, 73.54
218, 65.7
219, 55.9
220, 65.7
221, 73.54
222, 67.66
223, 75.5
224, 77.46
225, 73.54
226, 73.54
227, 61.78
228, 59.82
229, 67.66
230, 50.02
231, 73.54
232, 67.66
233, 51.98
234, 67.66
235, 65.7
236, 69.62
237, 75.5
238, 69.62
239, 63.74
240, 65.7
241, 67.66
242, 44.14
243, 71.58
244, 57.86
245, 65.7
246, 73.54
247, 57.86
248, 71.58
249, 71.58
250, 65.7
251, 69.62
252, 75.5
253, 73.54
254, 67.66
255, 77.46
256, 75.5
257, 69.62
258, 69.62
259, 79.42
260, 69.62
261, 73.54
262, 67.66
263, 61.78
264, 59.82
265, 77.46
266, 71.58
267, 67.66
268, 73.54
269, 63.74
270, 73.54
271, 48.06
272, 73.54
273, 79.42
274, 69.62
275, 69.62
276, 63.74
277, 79.42
278, 63.74
279, 67.66
280, 69.62
281, 75.5
282, 75.5
283, 65.7
284, 51.98
285, 69.62
286, 55.9
287, 63.74
288, 71.58
289, 59.82
290, 77.46
291, 61.78
292, 59.82
293, 71.58
294, 69.62
295, 67.66
296, 63.74
297, 71.58
298, 51.98
299, 61.78
300, 81.38
301, 57.86
302, 65.7
303, 69.62
304, 65.7
305, 75.5
306, 75.5
307, 77.46
308, 69.62
309, 79.42
310, 79.42
311, 71.58
312, 73.54
313, 73.54
314, 59.82
315, 81.38
316, 75.5
317, 67.66
318, 71.58
319, 79.42
320, 75.5
321, 77.46
322, 63.74
323, 59.82
324, 67.66
325, 44.14
326, 65.7
327, 69.62
328, 69.62
329, 71.58
330, 65.7
331, 61.78
332, 81.38
333, 59.82
334, 67.66
335, 77.46
336, 71.58
337, 51.98
338, 75.5
339, 63.74
340, 63.74
341, 77.46
342, 55.9
343, 59.82
344, 67.66
345, 69.62
346, 63.74
347, 65.7
348, 69.62
349, 67.66
350, 73.54
351, 67.66
352, 71.58
353, 75.5
354, 71.58
355, 73.54
356, 75.5
357, 79.42
358, 79.42
359, 53.94
360, 75.5
361, 69.62
362, 73.54
363, 75.5
364, 50.02
365, 65.7
366, 75.5
367, 61.78
368, 69.62
369, 61.78
370, 53.94
371, 75.5
372, 75.5
373, 79.42
374, 75.5
375, 67.66
376, 77.46
377, 71.58
378, 73.54
379, 73.54
380, 77.46
381, 69.62
382, 79.42
383, 71.58
384, 75.5
385, 55.9
386, 75.5
387, 53.94
388, 77.46
389, 48.06
390, 67.66
391, 67.66
392, 53.94
393, 75.5
394, 71.58
395, 59.82
396, 75.5
397, 73.54
398, 81.38
399, 67.66
400, 81.38
401, 71.58
402, 79.42
403, 77.46
404, 69.62
405, 69.62
406, 73.54
407, 79.42
408, 69.62
409, 63.74
410, 77.46
411, 53.94
412, 75.5
413, 65.7
414, 75.5
415, 73.54
416, 69.62
417, 69.62
418, 77.46
419, 73.54
420, 75.5
421, 73.54
422, 69.62
423, 71.58
424, 73.54
425, 63.74
426, 65.7
427, 67.66
428, 71.58
429, 79.42
430, 67.66
431, 77.46
432, 69.62
433, 61.78
434, 71.58
435, 79.42
436, 77.46
437, 81.38
438, 59.82
439, 57.86
440, 65.7
441, 69.62
442, 75.5
443, 77.46
444, 73.54
445, 79.42
446, 65.7
447, 77.46
448, 57.86
449, 77.46
450, 77.46
451, 81.38
452, 71.58
453, 75.5
454, 48.06
455, 75.5
456, 71.58
457, 75.5
458, 69.62
459, 75.5
460, 73.54
461, 65.7
462, 77.46
463, 67.66
464, 77.46
465, 67.66
466, 69.62
467, 71.58
468, 71.58
469, 73.54
470, 61.78
471, 73.54
472, 75.5
473, 77.46
474, 77.46
475, 44.14
476, 75.5
477, 71.58
478, 73.54
479, 69.62
480, 75.5
481, 69.62
482, 65.7
483, 69.62
484, 65.7
485, 63.74
486, 63.74
487, 75.5
488, 48.06
489, 69.62
490, 69.62
491, 73.54
492, 65.7
493, 55.9
494, 65.7
495, 67.66
496, 75.5
497, 67.66
498, 73.54
499, 77.46
500, 67.66
501, 77.46
502, 71.58
503, 51.98
504, 73.54
505, 77.46
506, 79.42
507, 71.58
508, 55.9
509, 79.42
510, 75.5
511, 65.7
512, 81.38
513, 77.46
514, 71.58
515, 77.46
516, 53.94
517, 75.5
518, 69.62
519, 65.7
520, 61.78
521, 75.5
522, 73.54
523, 77.46
524, 69.62
525, 75.5
526, 77.46
527, 73.54
528, 50.02
529, 71.58
530, 65.7
531, 59.82
532, 71.58
533, 71.58
534, 65.7
535, 75.5
536, 51.98
537, 65.7
538, 73.54
539, 65.7
540, 77.46
541, 59.82
542, 81.38
543, 79.42
544, 77.46
545, 67.66
546, 77.46
547, 73.54
548, 73.54
549, 73.54
550, 69.62
551, 71.58
552, 77.46
553, 63.74
554, 61.78
555, 79.42
556, 57.86
557, 79.42
558, 75.5
559, 73.54
560, 67.66
561, 73.54
562, 69.62
563, 67.66
564, 65.7
565, 50.02
566, 57.86
567, 65.7
568, 75.5
569, 77.46
570, 61.78
571, 67.66
572, 75.5
573, 75.5
574, 65.7
575, 79.42
576, 65.7
577, 75.5
578, 65.7
579, 67.66
580, 67.66
581, 61.78
582, 69.62
583, 71.58
584, 75.5
585, 75.5
586, 71.58
587, 69.62
588, 73.54
589, 65.7
590, 61.78
591, 67.66
592, 75.5
593, 75.5
594, 73.54
595, 61.78
596, 69.62
597, 67.66
598, 75.5
599, 77.46
600, 77.46
601, 69.62
602, 59.82
603, 59.82
604, 71.58
605, 69.62
606, 71.58
607, 69.62
608, 67.66
609, 65.7
610, 67.66
611, 69.62
612, 77.46
613, 73.54
614, 75.5
615, 71.58
616, 75.5
617, 63.74
618, 79.42
619, 79.42
620, 75.5
621, 73.54
622, 46.1
623, 77.46
624, 63.74
625, 75.5
626, 71.58
627, 71.58
628, 69.62
629, 73.54
630, 79.42
631, 75.5
632, 75.5
633, 73.54
634, 71.58
635, 59.82
636, 69.62
637, 63.74
638, 69.62
639, 79.42
640, 65.7
641, 75.5
642, 63.74
643, 61.78
644, 67.66
645, 81.38
646, 59.82
647, 75.5
648, 73.54
649, 67.66
650, 73.54
651, 73.54
652, 53.94
653, 67.66
654, 71.58
655, 73.54
656, 73.54
657, 57.86
658, 77.46
659, 71.58
660, 69.62
661, 69.62
662, 71.58
663, 61.78
664, 57.86
665, 69.62
666, 77.46
667, 75.5
668, 67.66
669, 69.62
670, 63.74
671, 81.38
672, 75.5
673, 57.86
674, 73.54
675, 67.66
676, 63.74
677, 81.38
678, 63.74
679, 69.62
680, 59.82
681, 65.7
682, 71.58
683, 59.82
684, 65.7
685, 77.46
686, 67.66
687, 65.7
688, 55.9
689, 77.46
690, 63.74
691, 67.66
692, 63.74
693, 75.5
694, 71.58
695, 69.62
696, 75.5
697, 61.78
698, 61.78
699, 55.9
700, 65.7
701, 65.7
702, 81.38
703, 67.66
704, 73.54
705, 73.54
706, 79.42
707, 73.54
708, 81.38
709, 69.62
710, 69.62
711, 81.38
712, 65.7
713, 75.5
714, 69.62
715, 79.42
716, 57.86
717, 71.58
718, 79.42
719, 55.9
720, 61.78
721, 67.66
722, 69.62
723, 65.7
724, 75.5
725, 61.78
726, 73.54
727, 73.54
728, 79.42
729, 71.58
730, 61.78
731, 61.78
732, 46.1
733, 81.38
734, 75.5
735, 79.42
736, 71.58
737, 63.74
738, 65.7
739, 75.5
740, 71.58
741, 71.58
742, 67.66
743, 77.46
744, 69.62
745, 63.74
746, 75.5
747, 77.46
748, 81.38
749, 65.7
750, 61.78
751, 63.74
752, 77.46
753, 65.7
754, 73.54
755, 75.5
756, 55.9
757, 69.62
758, 65.7
759, 63.74
760, 67.66
761, 71.58
762, 65.7
763, 69.62
764, 71.58
765, 69.62
766, 77.46
767, 67.66
768, 71.58
769, 67.66
770, 79.42
771, 73.54
772, 73.54
773, 77.46
774, 71.58
775, 67.66
776, 65.7
777, 61.78
778, 81.38
779, 75.5
780, 81.38
781, 63.74
782, 63.74
783, 69.62
784, 71.58
785, 63.74
786, 50.02
787, 67.66
788, 69.62
789, 67.66
790, 65.7
791, 55.9
792, 75.5
793, 71.58
794, 71.58
795, 53.94
796, 75.5
797, 71.58
798, 61.78
799, 73.54
800, 79.42
801, 77.46
802, 57.86
803, 79.42
804, 81.38
805, 71.58
806, 73.54
807, 69.62
808, 75.5
809, 63.74
810, 81.38
811, 79.42
812, 73.54
813, 81.38
814, 67.66
815, 77.46
816, 77.46
817, 71.58
818, 75.5
819, 71.58
820, 67.66
821, 69.62
822, 81.38
823, 75.5
824, 73.54
825, 79.42
826, 57.86
827, 61.78
828, 51.98
829, 75.5
830, 57.86
831, 63.74
832, 73.54
833, 75.5
834, 73.54
835, 73.54
836, 57.86
837, 77.46
838, 71.58
839, 73.54
840, 71.58
841, 73.54
842, 75.5
843, 61.78
844, 73.54
845, 81.38
846, 71.58
847, 77.46
848, 75.5
849, 79.42
850, 65.7
851, 71.58
852, 77.46
853, 67.66
854, 71.58
855, 79.42
856, 79.42
857, 79.42
858, 73.54
859, 79.42
860, 79.42
861, 71.58
862, 75.5
863, 75.5
864, 69.62
865, 79.42
866, 79.42
867, 75.5
868, 67.66
869, 73.54
870, 73.54
871, 71.58
872, 61.78
873, 73.54
874, 71.58
875, 73.54
876, 71.58
877, 61.78
878, 73.54
879, 71.58
880, 81.38
881, 79.42
882, 67.66
883, 69.62
884, 69.62
885, 67.66
886, 69.62
887, 81.38
888, 53.94
889, 69.62
890, 79.42
891, 59.82
892, 69.62
893, 59.82
894, 67.66
895, 77.46
896, 69.62
897, 73.54
898, 77.46
899, 71.58
900, 75.5
901, 77.46
902, 79.42
903, 77.46
904, 61.78
905, 79.42
