episode, reward
0, -1024.62
1, 81.98
2, -590.5
3, -96.46
4, 72.58
5, 53.38
6, 62.5
7, 51.5
8, 66.22
9, -310.74
10, -299.06
11, 63.26
12, 72.58
13, 61.14
14, 64.54
15, 68.18
16, -26.98
17, 66.22
18, 78.46
19, 71.9
20, 78.94
21, 58.66
22, 67.78
23, -233.98
24, 64.74
25, 75.22
26, 68.86
27, 30.1
28, 60.62
29, 37.5
30, 70.82
31, 66.7
32, 50.86
33, 70.62
34, 73.66
35, 61.22
36, 79.14
37, 80.7
38, 61.14
39, 73.94
40, 80.02
41, 66.42
42, 79.82
43, 78.26
44, 72.98
45, 83.74
46, 47.02
47, 59.86
48, 77.18
49, 71.1
50, 74.82
51, 73.46
52, 73.26
53, 50.94
54, 79.14
55, 50.66
56, 64.06
57, 38.62
58, 80.7
59, 81.78
60, 27.66
61, 76.5
62, 68.46
63, 67.5
64, 77.18
65, 66.22
66, 81.1
67, 75.02
68, 75.42
69, 74.14
70, 81.98
71, 77.18
72, 83.74
73, 82.66
74, 78.26
75, 72.78
76, 77.18
77, 83.74
78, 80.9
79, 78.06
80, 67.38
81, 70.14
82, 78.94
83, 80.9
84, 75.22
85, 70.62
86, 73.46
87, 76.98
88, 79.14
89, 73.26
90, 73.26
91, 76.3
92, 77.18
93, 82.86
94, 80.9
95, 78.06
96, 84.62
97, 71.3
98, 75.42
99, 74.54
100, 45.74
101, 80.02
102, 73.06
103, 77.86
104, 71.1
105, 71.3
106, 73.66
107, 81.98
108, 67.38
109, 81.1
110, 78.06
111, 80.9
112, 80.9
113, 73.26
114, 72.78
115, 65.14
116, 84.62
117, 82.66
118, 80.7
119, 79.14
120, 81.78
121, 81.78
122, 81.78
123, 78.94
124, 78.06
125, 76.98
126, 76.5
127, 72.18
128, 81.78
129, 78.06
130, 76.3
131, 84.62
132, 59.46
133, 73.06
134, 78.26
135, 67.58
136, 73.94
137, 74.14
138, 59.74
139, 78.06
140, 77.18
141, 73.06
142, 75.9
143, 78.74
