episode, reward
0, -19049.2
1, -1185.76
2, -1840.4
3, -248.88
4, -1207.32
5, -321.4
6, -542.88
7, -654.6
8, -4241.4
9, -301.8
10, -77714
11, -8755.28
12, -31904.8
13, -8574.96
14, -33.28
15, -146.96
16, -12408.7
17, -162.64
18, -2406.84
19, 17.68
20, -19.56
21, -3367.24
22, -4633.4
23, -5740.8
24, -1628.72
25, -2865.48
26, -174.4
27, 45.12
28, -70.52
29, -1871.76
30, -799.64
31, -2024.64
32, -734.96
33, -258.68
34, -239.08
35, -1703.2
36, -1068.16
37, -7118.68
38, -1272
39, -9899.92
40, 37.28
41, -388.04
42, -1128.92
43, -131.28
44, -627.16
45, -58.76
46, 13.76
47, -715.36
48, -742.8
49, -4643.2
50, -3428
51, -533.08
52, -4237.48
53, -1628.72
54, -45.04
55, -611.48
56, -4100.28
57, -1091.68
58, -2232.4
59, -1820.8
60, 21.6
61, -101.88
62, -235.16
63, -21.52
64, -17.6
65, -115.6
66, -540.92
67, -2287.28
68, -1113.24
69, -566.4
70, -3963.08
71, -2506.8
72, -2012.88
73, -211.64
74, -60.72
75, -1324.92
76, -1587.56
77, 29.44
78, -7263.72
79, 56.88
80, -158.72
81, -2485.24
82, -452.72
83, -440.96
84, -47
85, 52.96
86, -54.84
87, -299.84
88, -329.24
89, -7.8
90, -68.56
91, -131.28
92, -380.2
93, -415.48
94, -111.68
95, 58.84
96, -235.16
97, 56.88
98, -199.88
99, -2589.12
100, -54.84
101, -194
102, 5.92
103, -203.8
104, -66.6
105, -223.4
106, -3.88
107, -3535.8
108, -94.04
109, 56.88
110, -97.96
111, 52.96
112, 51
113, -1928.6
114, -3772.96
115, -62.68
116, -117.56
117, -39.16
118, -223.4
119, -7771.36
120, -215.56
121, -3330
122, -2120.68
123, -339.04
124, -197.92
125, -995.64
126, -403.72
127, -139.12
128, -707.52
129, 37.28
130, 51
131, -1044.64
132, 19.64
133, -1483.68
134, -4251.2
135, 41.2
136, 21.6
137, -364.52
138, -6187.68
139, -2312.76
140, -1240.64
141, -31.32
142, -3422.12
143, -638.92
144, 19.64
145, -48.96
146, -480.16
147, -154.8
148, -17.6
149, 35.32
150, 31.4
151, 49.04
152, -209.68
153, 5.92
154, 72.56
155, 58.84
156, 70.6
157, 41.2
158, 58.84
159, 11.8
160, 5.92
161, -6889.36
162, -4700.04
163, -370.4
164, -1471.92
165, -311.6
166, 17.68
167, 62.76
168, 70.6
169, -148.92
170, 66.68
171, 70.6
172, 74.52
173, 60.8
174, 47.08
175, 47.08
176, 58.84
177, 56.88
178, 45.12
179, 15.72
180, 56.88
181, 33.36
182, 51
183, 25.52
184, -378.24
185, 49.04
186, -2046.2
187, 5.92
188, -5.84
189, 3.96
190, -1818.84
191, 45.12
192, -3014.44
193, -2489.16
194, -556.6
195, -642.84
196, -883.92
197, 27.48
198, -1807.08
199, -133.24
200, -687.92
201, -309.64
202, 0.04
203, -146.96
204, -352.76
205, 39.24
206, -117.56
207, 51
208, -1305.32
209, -31.32
210, -2591.08
211, -2208.88
212, -76.4
213, -31.32
214, -1044.64
215, -164.6
216, 5.92
217, -25.44
218, -297.88
219, 45.12
220, 2
221, -35.24
222, -99.92
223, 51
224, -433.12
225, 56.88
226, -811.4
227, 56.88
228, -754.56
229, 64.72
230, -78.36
231, -648.72
232, 13.76
233, -1973.68
234, 33.36
235, -231.24
236, 52.96
237, 29.44
238, 64.72
239, 58.84
240, 54.92
241, -1040.72
242, 45.12
243, -1.92
244, 31.4
245, -266.52
246, -1669.88
247, 43.16
248, -11183.7
249, -125.4
250, -9.76
251, 56.88
252, 45.12
253, 72.56
254, 66.68
255, 60.8
256, 68.64
257, 43.16
258, 39.24
259, 35.32
260, 64.72
261, 47.08
262, 70.6
263, 56.88
264, 35.32
265, 60.8
266, 70.6
267, 66.68
268, -595.8
269, 37.28
270, 56.88
271, 51
272, 60.8
273, 31.4
274, 62.76
275, 52.96
276, 27.48
277, 56.88
278, 43.16
279, 72.56
280, 60.8
281, 51
282, 64.72
283, 54.92
284, 52.96
285, 45.12
286, 45.12
287, 52.96
288, 56.88
289, -17.6
290, 56.88
291, 41.2
292, 47.08
293, 66.68
294, 60.8
295, 37.28
296, -1.92
297, 58.84
298, 56.88
299, 51
300, 52.96
301, 64.72
302, 51
303, 21.6
304, 68.64
305, 37.28
306, 45.12
307, 70.6
308, -1.92
309, 47.08
310, 47.08
311, 60.8
312, 66.68
313, 60.8
314, 58.84
315, 52.96
316, 60.8
317, 58.84
318, 60.8
319, 41.2
320, 64.72
321, 51
322, 52.96
323, 58.84
324, 7.88
325, 68.64
326, 60.8
327, 64.72
328, 58.84
329, 68.64
330, 41.2
331, 60.8
332, 68.64
333, 39.24
334, -3863.12
335, 72.56
336, 54.92
337, -141.08
338, 47.08
339, 56.88
340, 58.84
341, 33.36
342, 60.8
343, 68.64
344, 56.88
345, 51
346, 74.52
347, -1801.2
348, 51
349, 47.08
350, 66.68
351, 47.08
352, -37.2
353, 54.92
354, 52.96
355, 52.96
356, 43.16
357, 47.08
358, 70.6
359, 62.76
360, 74.52
361, -45.04
362, 56.88
363, 64.72
364, 11.8
365, 68.64
366, 37.28
367, 60.8
368, 58.84
369, 66.68
370, 72.56
371, 68.64
372, 62.76
373, 58.84
374, 54.92
375, 56.88
376, 54.92
377, 62.76
378, 37.28
379, 43.16
380, 72.56
381, 60.8
382, 58.84
383, 70.6
384, 56.88
385, 58.84
386, 58.84
387, 66.68
388, 58.84
389, 62.76
390, 56.88
391, 62.76
392, 66.68
393, 33.36
394, 49.04
395, -54.84
396, 54.92
397, 41.2
398, 37.28
399, 64.72
400, 72.56
401, 13.76
402, 54.92
403, 51
404, 43.16
405, 33.36
406, 56.88
407, 43.16
408, 58.84
409, 60.8
410, 64.72
411, 54.92
412, 49.04
413, 56.88
414, 54.92
415, 51
416, -6315.08
417, 33.36
418, 54.92
419, -2106.96
420, -2054.04
421, 62.76
422, 41.2
423, 39.24
424, 68.64
425, 70.6
426, 54.92
427, 58.84
428, 68.64
429, 51
430, 56.88
431, 60.8
432, 49.04
433, 49.04
434, 70.6
435, 51
436, 68.64
437, 52.96
438, 41.2
439, 68.64
440, 58.84
441, 66.68
442, 62.76
443, 35.32
444, 39.24
445, 43.16
446, 52.96
447, 64.72
448, 52.96
449, 51
450, 62.76
451, 72.56
452, 58.84
453, 64.72
454, 45.12
455, 51
456, 43.16
457, 29.44
458, 56.88
459, 54.92
460, 64.72
461, 29.44
462, 64.72
463, 49.04
464, 51
465, 54.92
466, 60.8
467, 43.16
468, 58.84
469, 64.72
470, 41.2
471, 52.96
472, 49.04
473, 47.08
474, 45.12
475, 68.64
476, 52.96
477, 68.64
478, 33.36
479, 52.96
480, 60.8
481, 62.76
482, 45.12
483, 49.04
484, 52.96
485, 62.76
486, 68.64
487, 74.52
488, 58.84
489, 66.68
490, 72.56
491, 62.76
492, 51
493, 76.48
494, 23.56
495, 45.12
496, 66.68
497, 56.88
498, 51
499, 41.2
500, 64.72
501, 41.2
502, -7.8
503, 64.72
504, 72.56
505, 60.8
506, 45.12
507, 62.76
508, 35.32
509, 58.84
510, 66.68
511, 41.2
512, 72.56
513, 64.72
514, 47.08
515, 54.92
516, 52.96
517, 60.8
518, 56.88
519, 52.96
520, 49.04
521, 70.6
522, 31.4
523, 52.96
524, 43.16
525, 54.92
526, 45.12
527, 64.72
528, 54.92
529, 58.84
530, -80.32
531, 39.24
532, 27.48
533, 68.64
534, 49.04
535, 54.92
536, 68.64
537, 54.92
538, 62.76
539, 72.56
540, 51
541, 41.2
542, 52.96
543, 76.48
544, 31.4
545, 68.64
546, 74.52
547, 41.2
548, 56.88
549, 58.84
550, 70.6
551, 58.84
552, 47.08
553, 70.6
554, 66.68
555, 49.04
556, 60.8
557, 72.56
558, 45.12
559, 54.92
560, 64.72
561, 60.8
562, 54.92
563, 66.68
564, 54.92
565, 60.8
566, 56.88
567, 64.72
568, 47.08
569, 62.76
570, 58.84
571, 17.68
572, 41.2
573, 66.68
574, 39.24
575, 45.12
576, 66.68
577, 54.92
578, 66.68
579, 49.04
580, 58.84
581, 47.08
582, 66.68
583, 58.84
584, 58.84
585, 68.64
586, 68.64
587, 45.12
588, 72.56
589, 64.72
590, 58.84
591, 54.92
592, 41.2
593, 51
594, 52.96
595, 64.72
596, 60.8
597, 64.72
598, 58.84
599, 54.92
600, 64.72
601, 64.72
602, 74.52
603, 31.4
