episode, reward
0, -763.38
1, -63.66
2, 24.54
3, -75.42
4, 14.74
5, 55.9
6, 34.34
7, 55.9
8, -81.3
9, 38.26
10, 57.86
11, 63.74
12, 57.86
13, -49.94
14, 55.9
15, -2.9
16, 69.62
17, 44.14
18, 55.9
19, 77.46
20, 50.02
21, 51.98
22, 18.66
23, 69.62
24, 73.54
25, 12.78
26, 4.94
27, 53.94
28, 71.58
29, 71.58
30, 73.54
31, 34.34
32, 77.46
33, 63.74
34, -16.62
35, 57.86
36, 2.98
37, 67.66
38, 67.66
39, 65.7
40, 73.54
41, 79.42
42, 65.7
43, 69.62
44, 57.86
45, 55.9
46, 69.62
47, 65.7
48, 65.7
49, 51.98
50, 51.98
51, 69.62
52, 81.38
53, 38.26
54, 57.86
55, 73.54
56, 55.9
57, 30.42
58, 67.66
59, 67.66
60, 71.58
61, 18.66
62, 77.46
63, -12.7
64, 73.54
65, 71.58
66, 42.18
67, 73.54
68, 71.58
69, 69.62
70, 71.58
71, 51.98
72, 79.42
73, 71.58
74, 65.7
75, 71.58
76, 63.74
77, 73.54
78, 63.74
79, 55.9
80, 71.58
81, 65.7
82, 71.58
83, 63.74
84, 75.5
85, 75.5
86, 77.46
87, 65.7
88, 61.78
89, 67.66
90, 69.62
91, 73.54
92, 57.86
93, 73.54
94, 63.74
95, 59.82
96, 67.66
97, 73.54
98, 61.78
99, 65.7
100, 71.58
101, 59.82
102, 75.5
103, 77.46
104, 51.98
105, 75.5
106, 77.46
107, 65.7
108, 71.58
109, 77.46
110, 69.62
111, 75.5
112, 77.46
113, 63.74
114, 57.86
115, 65.7
116, 71.58
117, 69.62
118, 69.62
119, 71.58
120, 69.62
121, 71.58
122, 75.5
123, 61.78
124, 75.5
125, 77.46
126, 51.98
127, 81.38
128, 75.5
129, 75.5
130, 69.62
131, 79.42
132, 71.58
133, 65.7
134, 73.54
135, 79.42
136, 79.42
137, 69.62
138, 67.66
139, 75.5
140, 79.42
141, 61.78
142, 67.66
143, 71.58
144, 63.74
145, 71.58
146, 59.82
147, 71.58
148, 67.66
149, 77.46
150, 73.54
151, 71.58
152, 75.5
153, 61.78
154, 57.86
155, 71.58
156, 71.58
157, 63.74
158, 69.62
159, 73.54
160, 73.54
161, 65.7
162, 65.7
163, 69.62
164, 75.5
165, 71.58
166, 32.38
167, 71.58
168, 75.5
169, 71.58
170, 65.7
171, 73.54
172, 67.66
173, 46.1
174, 69.62
175, 75.5
176, 79.42
177, 73.54
178, 69.62
179, 53.94
180, 71.58
181, 65.7
182, 55.9
183, 71.58
184, 57.86
185, 71.58
186, 77.46
187, 61.78
188, 75.5
189, 61.78
190, 77.46
191, 65.7
192, 67.66
193, 63.74
194, 73.54
195, 61.78
196, 71.58
197, 73.54
198, 73.54
199, 67.66
200, 53.94
201, 75.5
202, 73.54
203, 71.58
204, 75.5
205, 69.62
206, 67.66
207, 75.5
208, 67.66
209, 75.5
210, 65.7
211, 77.46
212, 69.62
213, 75.5
214, 77.46
215, 61.78
216, 61.78
217, 79.42
218, 71.58
219, 73.54
220, 79.42
221, 61.78
222, 53.94
223, 69.62
224, 81.38
225, 67.66
226, 71.58
227, 65.7
228, 59.82
229, 69.62
230, 63.74
231, 73.54
232, 75.5
233, 73.54
234, 65.7
235, 69.62
236, 65.7
237, 61.78
238, 55.9
239, 69.62
240, 71.58
241, 75.5
242, 51.98
243, 71.58
244, 59.82
245, 71.58
246, 53.94
247, 73.54
248, 73.54
249, 51.98
250, 79.42
251, 73.54
252, 59.82
253, 63.74
254, 48.06
255, 73.54
256, 57.86
257, 77.46
258, 67.66
