episode, reward
0, -13580.8
1, -601.68
2, -4345.28
3, -1869.8
4, -3739.64
5, -50.92
6, -1493.48
7, -3028.16
8, -1430.76
9, -617.36
10, -70.52
11, -2847.84
12, -76512.5
13, -11940.3
14, -5699.64
15, -446.84
16, -4527.56
17, -86.2
18, -209.68
19, -6487.56
20, -815.32
21, -9019.88
22, -15074.3
23, -6260.2
24, -5346.84
25, -1650.28
26, 29.44
27, -117.56
28, 19.64
29, -1642.44
30, -3814.12
31, 37.28
32, -4066.96
33, -48.96
34, -141.08
35, -201.84
36, -2408.8
37, -4004.24
38, -3447.6
39, -94.04
40, -1428.8
41, -72.48
42, -407.64
43, -1164.2
44, -4153.2
45, -154.8
46, 7.88
47, -7698.84
48, -1656.16
49, -964.28
50, -1183.8
51, -1548.36
52, -578.16
53, -19.56
54, 15.72
55, -190.08
56, 33.36
57, -4796.08
58, -64.64
59, -956.44
60, -2067.76
61, -1085.8
62, -84.24
63, -670.28
64, -7547.92
65, -290.04
66, -301.8
67, -331.2
68, -4858.8
69, -101.88
70, -82.28
71, -123.44
72, -127.36
73, 17.68
74, -1544.44
75, -2301
76, -262.6
77, -207.72
78, -105.8
79, -2477.4
80, -1134.8
81, -31.32
82, -450.76
83, -578.16
84, -397.84
85, -3788.64
86, -174.4
87, -1150.48
88, -3306.48
89, -160.68
90, 58.84
91, -207.72
92, 41.2
93, 72.56
94, -15.64
95, -137.16
96, -76.4
97, -321.4
98, 15.72
99, -139.12
100, -2048.16
101, -84.24
102, -262.6
103, -303.76
104, -4139.48
105, -50.92
106, 39.24
107, 9.84
108, -225.36
109, -1816.88
110, -33.28
111, 15.72
112, -817.28
113, 27.48
114, 52.96
115, -154.8
116, -893.72
117, -2316.68
118, 41.2
119, -164.6
120, 66.68
121, -1877.64
122, -2414.68
123, -99.92
124, -1716.92
125, -45.04
126, 9.84
127, -1279.84
128, -4421.72
129, 11.8
130, -754.56
131, 37.28
132, 56.88
133, -593.84
134, -225.36
135, -17.6
136, 3.96
137, -295.92
138, -903.52
139, -1.92
140, -258.68
141, 5.92
142, 9.84
143, -425.28
144, -101.88
145, -339.04
146, -587.96
147, -1252.4
148, -978
149, -368.44
150, -92.08
151, 70.6
152, -166.56
153, -335.12
154, 3.96
155, -448.8
156, -460.56
157, 11.8
158, 54.92
159, -729.08
160, -113.64
161, -1611.08
162, -143.04
163, -5680.04
164, -635
165, -1240.64
166, -158.72
167, -8226.08
168, -148.92
169, 23.56
170, 9.84
171, 2
172, -1125
173, -842.76
174, 51
175, -635
176, -2446.04
177, -133.24
178, -3412.32
179, -39.16
180, -9.76
181, -250.84
182, -182.24
183, -799.64
184, 54.92
185, -515.44
186, 17.68
187, 37.28
188, -148.92
189, -1.92
190, 5.92
191, 62.76
192, -19.56
193, -29.36
194, 21.6
195, 49.04
196, 45.12
197, -37.2
198, -2024.64
