episode, reward
0, -23665
1, -1581.68
2, -250.84
3, -864.32
4, -1836.48
5, -339.04
6, -1936.44
7, -6693.36
8, -1379.8
9, -36016.9
10, -1354.32
11, -41163.9
12, -21316.9
13, -7214.72
14, -16017.1
15, -670.28
16, -495.84
17, -29968.4
18, -962.32
19, -3702.4
20, -162.64
21, -938.8
22, -86.2
23, -3786.68
24, -689.88
25, -668.32
26, -56.8
27, -11534.6
28, -12704.7
29, -2865.48
30, -197.92
31, -1763.96
32, -9057.12
33, -293.96
34, -8045.76
35, -56.8
36, -1456.24
37, -127.36
38, -2275.52
39, -544.84
40, -929
41, -82.28
42, -137.16
43, -776.12
44, -801.6
45, -146.96
46, -617.36
47, -137.16
48, -17.6
49, -2036.4
50, -135.2
51, -148.92
52, -74.44
53, -770.24
54, -272.4
55, -350.8
56, -440.96
57, -1038.76
58, -205.76
59, -1528.76
60, -74.44
61, -1871.76
62, 19.64
63, -580.12
64, -548.76
65, -80.32
66, -711.44
67, -354.72
68, -303.76
69, -272.4
70, -517.4
71, 43.16
72, 19.64
73, -511.52
74, -3774.92
75, -2118.72
76, -2291.2
77, 9.84
78, -278.28
79, 2
80, -105.8
81, -152.84
82, -5062.64
83, -6026.96
84, 23.56
85, -6536.56
86, -4343.32
87, 0.04
88, -45.04
89, -721.24
90, -254.76
91, -182.24
92, -956.44
93, -54.84
94, -4017.96
95, -68.56
96, -1824.72
97, -3.88
98, -1959.96
99, 7.88
100, -1822.76
101, -86.2
102, -1070.12
103, -290.04
104, -978
105, -7281.36
106, -97.96
107, 25.52
108, 66.68
109, -86.2
110, -131.28
111, -4670.64
112, -864.32
113, -444.88
114, 0.04
115, 54.92
116, -5.84
117, -2651.84
118, -370.4
119, -301.8
120, -1036.8
121, -576.2
122, -252.8
123, -1471.92
124, -50.92
125, -78.36
126, -103.84
127, -768.28
128, -90.12
129, -199.88
130, -1273.96
131, -311.6
132, 49.04
133, -907.44
134, 25.52
135, -125.4
136, -64.64
137, 13.76
138, -348.84
139, -17.6
140, -1385.68
141, -1375.88
142, -45.04
143, -5932.88
144, -1812.96
145, 7.88
146, 51
147, 19.64
148, -836.88
149, -115.6
150, 21.6
151, -2889
152, 68.64
153, -305.72
154, -278.28
155, -1422.92
156, -54.84
157, -13.68
158, -5.84
159, 7.88
160, -4131.64
161, -84.24
162, -3718.08
163, -3980.72
164, -1340.6
165, -1983.48
166, -50.92
167, -509.56
168, -1889.4
169, -372.36
170, -127.36
171, -105.8
172, -5.84
173, -27.4
174, -3284.92
175, 0.04
176, -395.88
177, -3020.32
178, 17.68
179, -1028.96
180, -2093.24
181, -3.88
182, 33.36
183, -738.88
184, -45.04
185, 27.48
186, 7.88
187, -29.36
188, -125.4
189, 45.12
190, -413.52
191, -43.08
192, 45.12
193, 19.64
194, -176.36
195, -4186.52
196, -1477.8
197, -3631.84
198, -701.64
199, 3.96
200, -154.8
201, 62.76
202, 41.2
203, 58.84
204, 39.24
205, 62.76
206, 60.8
207, 45.12
208, 49.04
209, -344.92
210, 49.04
211, 56.88
212, -411.56
213, 51
214, -99.92
215, 41.2
216, 15.72
217, 3.96
218, -54.84
