episode, reward
0, -17602.7
1, -1111.28
2, -870.2
3, -2218.68
4, -110503
5, -1497.4
6, -28957
7, -15254.6
8, -444.88
9, -3541.68
10, -4065
11, -7344.08
12, -13694.5
13, -1252.4
14, -4082.64
15, -3051.68
16, -1995.24
17, -3804.32
18, -8077.12
19, -111.68
20, -2210.84
21, -401.76
22, -1616.96
23, -70.52
24, -213.6
25, -415.48
26, -484.08
27, -789.84
28, -315.52
29, -4541.28
30, -119.52
31, -180.28
32, -6636.52
33, -1036.8
34, -776.12
35, -123.44
36, -6109.28
37, -3702.4
38, -346.88
39, -4398.2
40, 15.72
41, -17.6
42, -1566
43, -1671.84
44, -1277.88
45, -1307.28
46, -968.2
47, -43.08
48, -6605.16
49, 21.6
50, 23.56
51, -58.76
52, -915.28
53, -2081.48
54, -564.44
55, 9.84
56, -4784.32
57, 51
58, -303.76
59, 21.6
60, -33.28
61, -244.96
62, -39.16
63, 13.76
64, -1174
65, -50.92
66, -86.2
67, -2791
68, 64.72
69, -9.76
70, -1317.08
71, -1624.8
72, -3406.44
73, -72.48
74, 51
75, -56.8
76, -3134
77, 45.12
78, -29.36
79, -4780.4
80, -188.12
81, -2879.2
82, -11.72
83, -344.92
84, -393.92
85, -544.84
86, -2373.52
87, -666.36
88, -7.8
89, 47.08
90, -1174
91, -152.84
92, -23.48
93, -7.8
94, -311.6
95, -237.12
96, -619.32
97, -5603.6
98, -3037.96
99, -7442.08
100, -1034.84
101, -162.64
102, -1422.92
103, -3041.88
104, -2110.88
105, -2261.8
106, -117.56
107, -372.36
108, -41.12
109, -556.6
110, -248.88
111, -107.76
112, 19.64
113, -47
114, 49.04
115, -152.84
116, -50.92
117, 56.88
118, -3600.48
119, -382.16
120, -501.72
121, -376.28
122, -974.08
123, -70.52
124, -76.4
125, -1628.72
126, -1142.64
127, -90.12
128, -364.52
129, 43.16
130, -160.68
131, -2010.92
132, -1673.8
133, -1987.4
134, -1591.48
135, -4065
136, -15.64
137, -243
138, -101.88
139, -435.08
140, -664.4
141, -258.68
142, -92.08
143, -97.96
144, -158.72
145, -1336.68
146, -162.64
147, -1013.28
148, -6291.56
149, -3222.2
150, -125.4
151, -1183.8
152, -10158.6
153, 17.68
154, -1771.8
155, -13.68
156, 29.44
157, -229.28
158, -60.72
159, -270.44
160, -1762
161, -186.16
162, -309.64
163, 41.2
164, -3706.32
165, -54.84
166, -1040.72
167, 11.8
168, -311.6
169, -31.32
170, -13.68
171, -789.84
172, -5556.56
173, -531.12
174, -591.88
175, -31.32
176, -419.4
177, -821.2
178, -452.72
179, -4790.2
180, -4876.44
181, -1542.48
182, -7.8
183, -4527.56
184, -184.2
185, -47
186, -1115.2
187, 49.04
188, 15.72
189, -2671.44
190, 33.36
191, 54.92
192, 9.84
193, -172.44
194, 56.88
195, -881.96
196, -2934.08
197, -88.16
198, -1812.96
199, 25.52
200, 37.28
201, -444.88
202, -3353.52
203, 39.24
204, 9.84
205, 51
206, -113.64
207, -127.36
208, 13.76
209, -1242.6
210, 0.04
211, -1773.76
212, 37.28
213, -646.76
214, -478.2
215, -676.16
216, -78.36
217, 21.6
218, -221.44
219, 0.04
220, -31.32
221, -58.76
222, -101.88
223, 23.56
224, 43.16
225, -131.28
226, -148.92
227, 0.04
228, 41.2
229, 33.36
230, 11.8
231, -1560.12
232, -182.24
233, 17.68
234, -7.8
235, 52.96
236, 66.68
237, -139.12
238, -307.68
239, -56.8
240, -1050.52
241, -113.64
242, -3.88
243, -133.24
244, -1328.84
245, -2414.68
246, -766.32
247, -3602.44
248, -852.56
249, -1530.72
250, -113.64
251, -411.56
252, 62.76
253, -325.32
254, -444.88
255, 43.16
256, 39.24
257, -82.28
258, -162.64
259, -3.88
260, -2097.16
261, -21.52
262, -48.96
263, -431.16
264, -256.72
265, -23.48
266, -29.36
267, -599.72
268, -305.72
269, -2434.28
270, -80.32
271, -129.32
272, -570.32
273, -372.36
274, -442.92
275, -899.6
276, -99.92
277, -962.32
278, -1417.04
279, -5.84
280, -45.04
281, -2389.2
282, 45.12
283, 54.92
284, 56.88
285, 43.16
286, 60.8
287, -431.16
288, -274.36
289, -107.76
290, 64.72
291, -333.16
292, 62.76
293, -409.6
294, -3.88
295, 39.24
296, -254.76
297, -832.96
298, 51
299, 60.8
300, 66.68
301, -7.8
302, -27.4
303, -1.92
304, 60.8
305, 27.48
306, -1128.92
307, 11.8
308, -433.12
309, -64.64
310, -9.76
311, -90.12
312, -1385.68
313, 13.76
314, -1687.52
315, 60.8
316, 23.56
317, 47.08
318, 41.2
319, -664.4
320, -9.76
321, 56.88
322, -25.44
323, 41.2
324, -58.76
325, -58.76
326, 45.12
327, -84.24
328, -103.84
329, 45.12
330, -3.88
331, 49.04
332, 64.72
333, -3508.36
334, -9.76
335, -5031.28
336, 13.76
