episode, reward
0, -9061.04
1, -3228.08
2, -325.32
3, -3312.36
4, -5968.16
5, -337.08
6, -3737.68
7, -354.72
8, -103858
9, -19864.6
10, -12698.8
11, -303.76
12, -364.52
13, -5834.88
14, -515.44
15, -1807.08
16, -9999.88
17, -6975.6
18, -1840.4
19, -2614.6
20, -7059.88
21, -2738.08
22, -627.16
23, -25.44
24, 15.72
25, -797.68
26, 7.88
27, -1258.28
28, -678.12
29, -838.84
30, -7496.96
31, -429.2
32, 19.64
33, -1295.52
34, -1560.12
35, 52.96
36, -1742.4
37, -5905.44
38, -1826.68
39, -78.36
40, -3214.36
41, -15689.8
42, -86.2
43, -1091.68
44, -105.8
45, -3800.4
46, -352.76
47, -109.72
48, 25.52
49, -8184.92
50, 19.64
51, -2089.32
52, -47
53, -92.08
54, -213.6
55, -1466.04
56, -672.24
57, -503.68
58, -981.92
59, -205.76
60, -734.96
61, -4798.04
62, -5981.88
63, -54.84
64, -5605.56
65, -1172.04
66, -3126.16
67, -609.52
68, -433.12
69, -8498.52
70, -1238.68
71, -2614.6
72, -2308.84
73, -4847.04
74, -3569.12
75, -86.2
76, -4231.6
77, -301.8
78, -17.6
79, -62.68
80, -192.04
81, -1130.88
82, -1179.88
83, -766.32
84, -123.44
85, -99.92
86, -3776.88
87, -807.48
88, -546.8
89, -1079.92
90, -111.68
91, -372.36
92, -421.36
93, -47
94, -9.76
95, 0.04
96, 23.56
97, -62.68
98, -184.2
99, 33.36
100, -123.44
101, 2
102, 2
103, 31.4
104, -685.96
105, 19.64
106, 66.68
107, -29.36
108, -11.72
109, -41.12
110, -211.64
111, 54.92
112, 49.04
113, -5256.68
114, -5.84
115, 15.72
116, -248.88
117, -2206.92
118, -68.56
119, -1673.8
120, -1093.64
121, -168.52
122, -421.36
123, -1166.16
124, -262.6
125, -1468
126, -3186.92
127, -329.24
128, -2879.2
129, 35.32
130, -421.36
131, -2875.28
132, 49.04
133, -284.16
134, -39.16
135, -146.96
136, -2208.88
137, -2369.6
138, -2477.4
139, -1248.48
140, -558.56
141, -150.88
142, -117.56
143, -115.6
144, -72.48
145, -84.24
146, 25.52
147, -468.4
148, -180.28
149, 23.56
150, 7.88
151, 19.64
152, 51
153, -90.12
154, -39.16
155, 5.92
156, -19.56
157, -239.08
158, -178.32
159, -56.8
160, 60.8
161, -19.56
162, -68.56
163, 43.16
164, -419.4
165, -415.48
166, 68.64
167, 39.24
168, 58.84
169, -113.64
170, 51
171, 56.88
172, 2
173, -1579.72
174, 5.92
175, 33.36
176, 45.12
177, -229.28
178, -76.4
179, -1767.88
180, -27.4
181, -1920.76
182, -45.04
183, 27.48
184, -266.52
185, -372.36
186, -111.68
187, -217.52
188, 51
189, 41.2
190, -811.4
191, -1025.04
192, -23.48
193, 15.72
194, -119.52
195, 58.84
196, 51
197, -176.36
198, -591.88
199, -1170.08
200, -76.4
201, -78.36
202, -2155.96
203, 7.88
204, -497.8
205, -1054.44
206, -360.6
207, -17.6
208, -29.36
209, -762.4
210, -584.04
211, 58.84
212, -229.28
213, -2555.8
214, -1469.96
215, -384.12
216, -1375.88
217, -1338.64
218, -658.52
219, -1046.6
220, -5105.76
221, -213.6
222, 52.96
223, -568.36
224, 62.76
225, 2
226, -691.84
227, 35.32
228, 54.92
229, 41.2
230, -25.44
231, 47.08
232, 35.32
233, -15.64
234, -235.16
235, 60.8
236, 31.4
237, 56.88
238, -9.76
239, 45.12
240, -1393.52
241, 37.28
242, 47.08
243, 37.28
244, -305.72
245, 66.68
246, -429.2
247, -2067.76
248, 56.88
249, -2497
250, 60.8
251, -309.64
252, -313.56
253, -319.44
254, -554.64
255, -366.48
256, 62.76
257, 47.08
258, 64.72
259, 58.84
260, 64.72
261, 23.56
262, 47.08
263, 19.64
264, -52.88
265, 0.04
266, 15.72
267, 37.28
268, 35.32
269, -1193.6
270, 33.36
271, 54.92
272, 70.6
273, -7.8
274, 0.04
275, 33.36
276, -97.96
277, 17.68
278, -3.88
279, 45.12
280, 60.8
281, 41.2
282, -881.96
283, 56.88
284, 64.72
285, 66.68
286, -235.16
287, 64.72
288, 74.52
289, 60.8
290, 41.2
291, 54.92
292, -1009.36
293, 25.52
294, 51
295, 25.52
296, -793.76
297, 54.92
298, 52.96
299, -3.88
300, 49.04
301, -3037.96
302, -25.44
303, 9.84
304, 52.96
305, -9990.08
306, 15.72
307, 27.48
308, -1126.96
309, -17.6
310, -160.68
311, -2718.48
312, -303.76
313, 13.76
314, -380.2
315, 47.08
316, 21.6
317, -39.16
318, -148.92
319, -182.24
320, -1965.84
321, -435.08
322, -262.6
323, -88.16
324, -197.92
325, -107.76
326, -125.4
327, -5.84
328, 9.84
329, -25.44
330, 52.96
331, -35.24
332, -41.12
333, 39.24
334, 35.32
335, -2048.16
336, -13.68
337, -1481.72
338, 56.88
339, 52.96
340, 64.72
341, 45.12
342, 41.2
343, -74.44
344, 41.2
345, 0.04
346, 3.96
347, -19.56
348, 70.6
349, 52.96
350, -3269.24
351, -19.56
352, 68.64
353, 9.84
354, 17.68
355, -1013.28
356, -6279.8
357, 54.92
358, -41.12
359, -129.32
360, 27.48
361, -746.72
362, -2665.56
363, 51
364, -3037.96
365, -2122.64
366, 51
367, -23.48
368, -378.24
369, 64.72
370, 39.24
371, 43.16
372, -360.6
373, 17.68
374, 21.6
375, 52.96
376, -96
377, 56.88
378, -237.12
379, 60.8
380, 17.68
381, 9.84
382, 23.56
383, 43.16
384, 17.68
385, 68.64
386, 41.2
387, 56.88
388, 31.4
389, 62.76
390, 51
391, 35.32
392, 51
393, -7.8
394, 51
395, 7.88
396, 52.96
397, 54.92
398, 5.92
399, 58.84
400, 60.8
401, 56.88
402, 27.48
403, 49.04
404, 21.6
405, 2
406, 56.88
407, 58.84
408, 52.96
409, 58.84
410, 49.04
411, 54.92
412, -186.16
413, -2169.68
414, 39.24
415, -1289.64
416, 62.76
417, 64.72
418, 41.2
419, 47.08
420, -1277.88
421, 51
422, -793.76
423, 49.04
424, 58.84
425, -29.36
426, -876.08
427, 58.84
428, 70.6
429, 47.08
430, -2565.6
431, -2138.32
432, 49.04
433, 70.6
434, 64.72
435, 66.68
436, 41.2
437, -97.96
438, -901.56
439, 27.48
440, 47.08
441, 43.16
442, -123.44
443, -50.92
444, 27.48
445, -64.64
446, -1991.32
447, -111.68
448, 45.12
449, -209.68
450, -158.72
451, -66.6
452, -460.56
453, 52.96
454, -86.2
455, 35.32
456, -68.56
457, -37.2
458, 3.96
459, -76.4
460, -3.88
461, -74.44
462, 51
463, -1907.04
464, 41.2
465, 58.84
466, 37.28
467, -11.72
468, -21.52
469, -94.04
470, 62.76
471, 39.24
472, -56.8
473, 49.04
474, 15.72
475, 3.96
476, -1103.44
477, -78.36
478, 49.04
479, 33.36
480, -25.44
481, 0.04
482, -697.72
483, -21.52
484, 54.92
485, 17.68
486, 66.68
487, 5.92
488, -1599.32
489, 27.48
490, -1121.08
491, -27.4
492, 35.32
493, -1168.12
494, -566.4
495, -9.76
496, -1068.16
497, -940.76
498, -680.08
499, -1640.48
500, -190.08
501, -5039.12
502, -133.24
503, -92.08
504, -4178.68
505, -5801.56
506, -341
507, -725.16
508, 17.68
509, 60.8
510, -3157.52
511, 37.28
512, 56.88
513, 78.44
514, 76.48
515, 64.72
516, 31.4
517, -519.36
518, 66.68
519, 52.96
520, 39.24
521, 47.08
522, -472.32
523, 62.76
524, 72.56
525, 54.92
526, 66.68
527, 54.92
528, -2861.56
529, 43.16
530, 70.6
531, -1209.28
532, 52.96
533, 33.36
534, 52.96
535, 60.8
536, 66.68
537, 17.68
538, -440.96
539, -864.32
540, 47.08
541, 56.88
542, 39.24
543, -454.68
544, 54.92
545, 58.84
546, 51
547, 47.08
548, -1095.6
549, 3.96
550, -544.84
551, 33.36
552, -241.04
553, 41.2
554, -388.04
555, 58.84
556, 66.68
557, 56.88
558, 45.12
559, 64.72
560, 60.8
561, 70.6
562, 60.8
563, 39.24
564, -817.28
565, 68.64
566, -15.64
567, 58.84
568, 68.64
569, -1103.44
570, 3.96
571, 47.08
572, 52.96
573, -74.44
574, 51
575, 31.4
576, 62.76
577, 49.04
578, 60.8
579, -597.76
580, 58.84
581, 58.84
582, 70.6
583, 35.32
584, 17.68
585, 52.96
586, 64.72
587, 66.68
588, 49.04
589, 72.56
590, -217.52
591, 43.16
592, 52.96
593, -899.6
594, -442.92
595, 70.6
596, -50.92
597, 66.68
598, 33.36
599, 31.4
600, 54.92
601, 47.08
602, 62.76
603, 62.76
604, 56.88
605, 62.76
606, 70.6
607, -76.4
608, 54.92
609, 33.36
610, -5.84
611, 54.92
612, 64.72
613, 58.84
614, 56.88
615, 64.72
616, 68.64
617, 60.8
618, 52.96
619, 60.8
620, 66.68
621, 62.76
622, 60.8
623, -211.64
624, 60.8
625, 60.8
626, 56.88
627, 45.12
628, 66.68
629, 56.88
630, 62.76
631, -560.52
632, 51
633, 47.08
634, 68.64
635, 35.32
636, 60.8
637, -90.12
638, 68.64
639, 43.16
640, 54.92
641, 37.28
642, 43.16
643, 62.76
644, 62.76
645, 37.28
646, 51
647, 74.52
648, -35.24
649, 62.76
650, 45.12
651, 49.04
652, 51
653, 41.2
654, -72.48
655, 43.16
656, 64.72
657, 56.88
658, -13.68
659, 51
660, 51
661, -3.88
662, 72.56
663, 51
664, 43.16
665, 54.92
666, 45.12
667, 45.12
668, 49.04
669, 49.04
670, 58.84
671, 45.12
672, 60.8
673, -1077.96
674, -725.16
675, 9.84
676, 56.88
677, 58.84
678, 58.84
679, 60.8
680, 62.76
681, 62.76
682, 58.84
683, 33.36
684, 58.84
685, 74.52
686, 74.52
