episode, reward
0, -434.1
1, 32.38
2, -171.46
3, -12.7
4, 36.3
5, -2.9
6, -36.22
7, 61.78
8, 40.22
9, -65.62
10, 32.38
11, 65.7
12, -65.62
13, 40.22
14, 34.34
15, 8.86
16, 53.94
17, 53.94
18, 53.94
19, 69.62
20, 55.9
21, 71.58
22, 53.94
23, 48.06
24, 50.02
25, 4.94
26, 55.9
27, 73.54
28, 40.22
29, 81.38
30, 57.86
31, 53.94
32, 48.06
33, 71.58
34, 77.46
35, 71.58
36, 77.46
37, 51.98
38, 10.82
39, 48.06
40, 73.54
41, 71.58
42, 40.22
43, 73.54
44, 42.18
45, 48.06
46, 73.54
47, 77.46
48, 67.66
49, 69.62
50, 57.86
51, 55.9
52, 69.62
53, 65.7
54, 75.5
55, 40.22
56, 55.9
57, 67.66
58, 65.7
59, 53.94
60, 57.86
61, 73.54
62, 55.9
63, 30.42
64, 67.66
65, 61.78
66, 69.62
67, 71.58
68, 55.9
69, 77.46
70, 61.78
71, 57.86
72, 77.46
73, 77.46
74, 75.5
75, 81.38
76, 51.98
77, 51.98
78, 57.86
79, 77.46
80, 46.1
81, 79.42
82, 75.5
83, 46.1
84, 53.94
85, 73.54
86, 69.62
87, 42.18
88, 69.62
89, 67.66
90, 46.1
91, 61.78
92, 67.66
93, 67.66
94, 81.38
95, 73.54
96, 71.58
97, 63.74
98, 67.66
99, 57.86
100, 73.54
101, 63.74
102, 59.82
103, 67.66
104, 73.54
105, 61.78
106, 65.7
107, 71.58
108, 59.82
109, 75.5
110, 77.46
111, 51.98
112, 75.5
113, 77.46
114, 65.7
115, 71.58
116, 77.46
117, 69.62
118, 75.5
119, 77.46
120, 63.74
121, 57.86
122, 65.7
123, 71.58
124, 73.54
125, 77.46
126, 67.66
127, 63.74
128, 71.58
129, 65.7
130, 42.18
131, 71.58
132, 61.78
133, 77.46
134, 40.22
135, 73.54
136, 77.46
137, 81.38
138, 61.78
139, 55.9
140, 75.5
141, 59.82
142, 71.58
143, 63.74
144, 81.38
145, 57.86
146, 71.58
147, 73.54
148, 67.66
149, 53.94
150, 42.18
151, 65.7
152, 57.86
153, 71.58
154, 79.42
155, 71.58
156, 75.5
157, 79.42
158, 32.38
159, 61.78
160, 73.54
161, 69.62
162, 71.58
163, 77.46
164, 65.7
165, 55.9
166, 73.54
167, 65.7
168, 73.54
169, 71.58
170, 71.58
171, 73.54
172, 63.74
173, 73.54
174, 71.58
175, 61.78
176, 59.82
177, 61.78
178, 36.3
179, 53.94
180, 57.86
181, 53.94
182, 69.62
183, 71.58
184, 73.54
185, 75.5
186, 75.5
187, 65.7
188, 71.58
189, 67.66
190, 67.66
191, 71.58
192, 73.54
193, 79.42
194, 77.46
195, 77.46
196, 71.58
197, 71.58
198, 67.66
199, 61.78
200, 63.74
201, 69.62
202, 63.74
203, 67.66
204, 63.74
205, 69.62
206, 55.9
207, 75.5
208, 77.46
209, 59.82
210, 51.98
211, 73.54
212, 61.78
213, 61.78
214, 77.46
215, 65.7
216, 77.46
217, 63.74
218, 69.62
219, 75.5
220, 73.54
221, 81.38
222, 71.58
223, 65.7
224, 77.46
225, 69.62
226, 71.58
227, 51.98
228, 65.7
229, 69.62
230, 75.5
231, 75.5
232, 65.7
233, 61.78
234, 75.5
235, 69.62
236, 55.9
237, 57.86
238, 75.5
239, 57.86
240, 59.82
241, 46.1
242, 71.58
243, 71.58
244, 77.46
245, 63.74
246, 61.78
247, 59.82
248, 57.86
249, 69.62
250, 71.58
251, 69.62
252, 81.38
253, 55.9
254, 77.46
255, 69.62
256, 59.82
257, 71.58
258, 73.54
259, 79.42
260, 51.98
261, 63.74
262, 73.54
263, 71.58
264, 71.58
265, 67.66
266, 75.5
267, 77.46
268, 69.62
269, 79.42
270, 50.02
271, 71.58
272, 71.58
273, 75.5
274, 57.86
275, 73.54
276, 73.54
277, 65.7
278, 79.42
279, 73.54
280, 73.54
281, 69.62
282, 55.9
283, 79.42
284, 63.74
285, 53.94
286, 57.86
287, 65.7
288, 77.46
289, 67.66
290, 77.46
291, 71.58
292, 77.46
293, 57.86
294, 61.78
295, 75.5
296, 61.78
297, 75.5
298, 73.54
299, 50.02
300, 57.86
301, 63.74
302, 79.42
303, 71.58
304, 75.5
305, 81.38
306, 71.58
307, 59.82
308, 71.58
309, 59.82
310, 53.94
311, 57.86
312, 55.9
313, 79.42
314, 69.62
315, 81.38
316, 79.42
317, 71.58
318, 65.7
319, 73.54
320, 71.58
321, 79.42
322, 61.78
323, 59.82
324, 59.82
325, 79.42
326, 75.5
327, 53.94
328, 79.42
329, 69.62
330, 67.66
331, 71.58
332, 67.66
333, 40.22
334, 75.5
335, 61.78
336, 75.5
337, 69.62
338, 77.46
339, 71.58
340, 75.5
341, 71.58
342, 63.74
343, 57.86
344, 79.42
345, 69.62
346, 81.38
347, 65.7
348, 77.46
349, 55.9
350, 61.78
351, 73.54
352, 69.62
353, 69.62
354, 69.62
355, 53.94
356, 73.54
357, 73.54
358, 73.54
359, 57.86
360, 73.54
361, 71.58
362, 77.46
363, 67.66
364, 71.58
365, 65.7
366, 67.66
367, 69.62
368, 59.82
369, 79.42
370, 71.58
371, 67.66
372, 73.54
373, 67.66
374, 57.86
375, 69.62
376, 53.94
377, 73.54
378, 55.9
379, 55.9
380, 65.7
381, 77.46
382, 42.18
383, 71.58
384, 79.42
385, 73.54
386, 77.46
387, 73.54
388, 69.62
389, 69.62
390, 71.58
391, 69.62
392, 77.46
393, 77.46
394, 75.5
395, 42.18
396, 79.42
397, 75.5
398, 75.5
399, 65.7
400, 69.62
401, 53.94
402, 75.5
403, 46.1
