episode, reward
0, -912.34
1, -200.86
2, 2.98
3, 16.7
4, 36.3
5, 63.74
6, 42.18
7, -49.94
8, 30.42
9, -122.46
10, 32.38
11, 24.54
12, 67.66
13, 38.26
14, -4.86
15, -40.14
16, 55.9
17, -104.82
18, 71.58
19, 77.46
20, 34.34
21, 63.74
22, 42.18
23, 50.02
24, 59.82
25, 38.26
26, 63.74
27, 67.66
28, 59.82
29, 65.7
30, 28.46
31, 51.98
32, 38.26
33, -2.9
34, 67.66
35, 40.22
36, 65.7
37, 53.94
38, 51.98
39, 79.42
40, 20.62
41, 50.02
42, 71.58
43, 73.54
44, 67.66
45, 61.78
46, 48.06
47, 59.82
48, 51.98
49, 50.02
50, 55.9
51, 79.42
52, 67.66
53, 42.18
54, 53.94
55, 55.9
56, 73.54
57, 75.5
58, 75.5
59, 48.06
60, 69.62
61, 65.7
62, 59.82
63, 69.62
64, 69.62
65, 42.18
66, 59.82
67, 67.66
68, 50.02
69, 65.7
70, 75.5
71, 57.86
72, 77.46
73, 81.38
74, 61.78
75, 75.5
76, 73.54
77, 79.42
78, 69.62
79, 61.78
80, 73.54
81, 65.7
82, 75.5
83, 63.74
84, 65.7
85, 75.5
86, 75.5
87, 59.82
88, 69.62
89, 77.46
90, 67.66
91, 69.62
92, 69.62
93, 79.42
94, 75.5
95, 71.58
96, 22.58
97, 51.98
98, 53.94
99, 69.62
100, 69.62
101, 59.82
102, 77.46
103, 69.62
104, 63.74
105, 61.78
106, 61.78
107, 55.9
108, 73.54
109, 65.7
110, 73.54
111, 40.22
112, 73.54
113, 59.82
114, 55.9
115, 59.82
116, 65.7
117, 61.78
118, 71.58
119, 65.7
120, 67.66
121, 73.54
122, 77.46
123, 55.9
124, 77.46
125, 57.86
126, 71.58
127, 73.54
128, 71.58
129, 75.5
130, 71.58
131, 69.62
132, 79.42
133, 71.58
134, 73.54
135, 73.54
136, 46.1
137, 71.58
138, 67.66
139, 69.62
140, 71.58
141, 77.46
142, 63.74
143, 55.9
144, 53.94
145, 67.66
146, 71.58
147, 77.46
148, 59.82
149, 69.62
150, 79.42
151, 59.82
152, 50.02
153, 53.94
154, 67.66
155, 65.7
156, 67.66
157, 71.58
158, 63.74
159, 44.14
160, 79.42
161, 63.74
162, 75.5
163, 73.54
164, 75.5
165, 65.7
166, 73.54
167, 48.06
168, 71.58
169, 71.58
170, 65.7
171, 69.62
172, 79.42
173, 75.5
174, 65.7
175, 65.7
176, 65.7
177, 71.58
178, 65.7
179, 65.7
180, 73.54
181, 77.46
182, 57.86
183, 69.62
184, 63.74
185, 65.7
186, 69.62
187, 65.7
188, 73.54
189, 46.1
190, 63.74
191, 71.58
192, 67.66
193, 55.9
194, 79.42
195, 71.58
196, 79.42
197, 67.66
198, 75.5
199, 75.5
200, 65.7
201, 73.54
202, 81.38
203, 71.58
204, 46.1
205, 65.7
206, 69.62
207, 75.5
208, 75.5
209, 65.7
210, 61.78
211, 75.5
212, 69.62
213, 63.74
214, 61.78
215, 55.9
216, 69.62
217, 71.58
218, 75.5
219, 51.98
220, 71.58
221, 59.82
222, 71.58
223, 53.94
224, 73.54
225, 73.54
226, 51.98
227, 79.42
228, 73.54
229, 59.82
230, 63.74
231, 48.06
232, 73.54
233, 57.86
234, 77.46
235, 75.5
236, 71.58
237, 65.7
238, 65.7
239, 67.66
240, 73.54
241, 71.58
242, 61.78
243, 77.46
244, 79.42
245, 71.58
246, 61.78
247, 67.66
248, 77.46
249, 79.42
250, 67.66
251, 63.74
252, 57.86
253, 73.54
254, 65.7
255, 63.74
256, 69.62
257, 81.38
258, 81.38
259, 59.82
260, 79.42
261, 63.74
262, 53.94
263, 57.86
264, 65.7
265, 77.46
266, 67.66
267, 77.46
268, 71.58
269, 73.54
270, 67.66
271, 81.38
272, 57.86
273, 75.5
274, 71.58
275, 71.58
276, 71.58
277, 77.46
278, 75.5
279, 63.74
280, 63.74
281, 71.58
282, 73.54
283, 77.46
284, 67.66
285, 69.62
286, 75.5
287, 69.62
288, 77.46
289, 71.58
290, 79.42
291, 77.46
292, 81.38
293, 69.62
294, 79.42
295, 61.78
296, 67.66
297, 79.42
298, 69.62
299, 69.62
300, 67.66
301, 61.78
302, 69.62
303, 59.82
304, 67.66
305, 63.74
306, 77.46
307, 79.42
308, 67.66
309, 48.06
310, 63.74
311, 73.54
312, 79.42
313, 67.66
314, 53.94
315, 75.5
316, 73.54
317, 69.62
318, 57.86
319, 71.58
320, 48.06
321, 73.54
322, 81.38
323, 71.58
324, 63.74
325, 69.62
326, 57.86
327, 77.46
328, 79.42
329, 69.62
330, 63.74
331, 65.7
332, 75.5
333, 38.26
334, 57.86
335, 65.7
336, 69.62
337, 73.54
338, 48.06
339, 75.5
340, 63.74
341, 65.7
342, 73.54
343, 71.58
344, 57.86
345, 51.98
346, 73.54
347, 48.06
348, 79.42
349, 73.54
350, 71.58
351, 73.54
352, 75.5
353, 69.62
354, 75.5
355, 69.62
356, 65.7
357, 75.5
358, 75.5
359, 71.58
360, 53.94
361, 75.5
