episode, reward
0, -11123
1, -288.08
2, -3849.4
3, -82.28
4, -1779.64
5, -29.36
6, -644.8
7, -239.08
8, -5280.2
9, -676.16
10, -458.6
11, -701.64
12, -503.68
13, -4555
14, -122433
15, -1272
16, -129.32
17, -1085.8
18, -18016.3
19, -3139.88
20, -7144.16
21, -2608.72
22, -1534.64
23, -1025.04
24, -158.72
25, -50.92
26, -311.6
27, 45.12
28, -3390.76
29, -9896
30, -395.88
31, -1217.12
32, -315.52
33, -270.44
34, -68.56
35, -9707.84
36, -13690.6
37, -8529.88
38, -2591.08
39, -3543.64
40, -750.64
41, -107.76
42, -582.08
43, -19.56
44, -1215.16
45, -2026.6
46, -86.2
47, -125.4
48, 3.96
49, -2563.64
50, -211.64
51, -697.72
52, -13667
53, -997.6
54, -2992.88
55, -3139.88
56, -3402.52
57, -180.28
58, -3894.48
59, -88.16
60, -2595
61, 19.64
62, -3625.96
63, -47
64, 5.92
65, 13.76
66, 21.6
67, -4764.72
68, -831
69, 64.72
70, -19.56
71, 49.04
72, -819.24
73, 43.16
74, 41.2
75, 70.6
76, -468.4
77, -258.68
78, -1091.68
79, -146.96
80, -664.4
81, -3578.92
82, -47
83, -41.12
84, 29.44
85, -678.12
86, 49.04
87, -1015.24
88, -456.64
89, -4529.52
90, -1438.6
91, -535.04
92, -19.56
93, -278.28
94, 25.52
95, -19.56
96, -21.52
97, 13.76
98, -80.32
99, -5.84
100, 13.76
101, -4157.12
102, -2612.64
103, 7.88
104, 11.8
105, 43.16
106, 23.56
107, -141.08
108, -838.84
109, -519.36
110, -562.48
111, 41.2
112, -5.84
113, -90.12
114, -3941.52
115, -1017.2
116, -729.08
117, 62.76
118, -1338.64
119, -3698.48
120, -2743.96
121, -1875.68
122, -331.2
123, 56.88
124, 39.24
125, -4674.56
126, 64.72
127, -72.48
128, 58.84
129, 41.2
130, -1999.16
131, -5056.76
132, -7018.72
133, 47.08
134, -1997.2
135, 11.8
136, 15.72
137, 23.56
138, -60.72
139, -48.96
140, -1070.12
141, -39.16
142, -74.44
143, 54.92
144, -54.84
145, -390
146, -9.76
147, 19.64
148, 51
149, 2
150, 35.32
151, -5.84
152, 49.04
153, 33.36
154, 19.64
155, 47.08
156, 39.24
157, 66.68
158, 47.08
159, 39.24
160, -2038.36
161, 47.08
162, 51
163, 37.28
164, 43.16
165, -288.08
166, 43.16
167, 23.56
168, 60.8
169, 58.84
170, 39.24
171, -6287.64
172, -699.68
173, 15.72
174, 49.04
175, -217.52
176, 23.56
177, -111.68
178, 15.72
179, 45.12
180, 7.88
181, -21.52
182, 43.16
183, 49.04
184, -403.72
185, -27.4
186, -131.28
187, -742.8
188, 9.84
189, -35.24
190, -597.76
191, 5.92
192, -995.64
193, -56.8
194, -1121.08
195, -9.76
196, -429.2
197, 31.4
198, -158.72
199, 33.36
200, -47
201, 17.68
202, 52.96
203, 35.32
204, 29.44
205, -1066.2
206, -462.52
207, 39.24
208, -390
209, 19.64
210, 35.32
211, -682.04
212, 39.24
213, 0.04
214, -33.28
215, 11.8
216, 27.48
217, 0.04
218, -47
219, -37.2
220, -331.2
221, -288.08
222, 29.44
223, -143.04
224, -562.48
225, -1899.2
226, -1746.32
227, -21.52
228, 15.72
229, -292
230, -638.92
231, -958.4
232, -274.36
233, 39.24
234, 54.92
235, -13.68
236, 45.12
237, 47.08
238, 62.76
239, 29.44
240, 45.12
241, 70.6
242, 37.28
243, 54.92
244, -495.84
245, 54.92
246, 51
247, -58.76
248, 56.88
249, 49.04
250, 41.2
251, 62.76
252, 54.92
253, 39.24
254, 37.28
255, 60.8
256, 51
257, 70.6
258, 23.56
259, 62.76
260, 51
261, 43.16
262, 60.8
263, 51
264, 52.96
265, 43.16
266, 64.72
267, 51
268, 13.76
269, 60.8
270, 29.44
271, 58.84
272, 68.64
273, 54.92
274, 7.88
275, 39.24
276, 51
277, 54.92
278, 43.16
279, 66.68
280, 51
281, 56.88
282, 56.88
283, 51
284, -141.08
285, 54.92
286, 60.8
287, 51
288, 52.96
289, 66.68
290, 37.28
291, 60.8
292, 39.24
293, 47.08
294, 68.64
295, 66.68
296, 49.04
297, 68.64
298, 68.64
299, 29.44
300, 43.16
301, 45.12
302, 49.04
303, 58.84
304, 64.72
305, 41.2
306, 51
307, 51
308, 56.88
309, 58.84
310, 54.92
311, 45.12
312, 51
313, 66.68
314, 51
315, 64.72
316, -84.24
317, 60.8
318, 43.16
319, 56.88
320, 45.12
321, 29.44
322, 64.72
323, 72.56
324, 49.04
325, 66.68
326, 64.72
327, 43.16
328, 31.4
329, 70.6
330, 54.92
331, 52.96
332, 49.04
333, 29.44
334, 49.04
335, 37.28
336, 25.52
337, 39.24
338, 52.96
339, 45.12
340, 45.12
341, 64.72
342, 45.12
343, 54.92
344, 58.84
345, 33.36
346, 56.88
347, 52.96
348, 39.24
349, 41.2
350, 66.68
351, 60.8
352, 52.96
353, 51
354, 60.8
355, -9.76
356, 56.88
357, 68.64
358, 54.92
359, 66.68
360, 68.64
361, 64.72
362, 47.08
363, 54.92
364, 33.36
365, 33.36
366, 64.72
367, 39.24
368, -221.44
369, 60.8
370, 52.96
371, 68.64
372, 45.12
373, 35.32
374, 39.24
375, 76.48
376, 58.84
377, 43.16
378, 51
379, 43.16
380, 62.76
381, 37.28
382, 56.88
383, 31.4
384, 29.44
385, 60.8
386, 41.2
387, 49.04
388, 49.04
389, 60.8
390, 56.88
391, 25.52
392, 15.72
393, 66.68
394, 43.16
395, 9.84
396, 76.48
397, 60.8
398, 45.12
399, 58.84
400, 7.88
401, 37.28
402, 64.72
403, 70.6
404, 64.72
405, 72.56
406, 43.16
407, 51
408, 29.44
409, 31.4
410, 62.76
411, 66.68
412, 62.76
413, 49.04
414, 45.12
415, 60.8
416, 62.76
417, 56.88
418, 29.44
419, 43.16
420, 62.76
421, 21.6
422, 17.68
423, 58.84
424, 72.56
425, 41.2
426, 62.76
427, 43.16
428, 54.92
429, 54.92
430, 64.72
431, 58.84
432, 11.8
433, 56.88
434, 60.8
435, 47.08
436, 56.88
437, 68.64
438, 60.8
439, 52.96
440, 64.72
441, 51
442, 54.92
443, 70.6
444, 51
445, 68.64
446, 70.6
447, 33.36
448, 64.72
449, 54.92
450, -640.88
451, 62.76
452, 60.8
453, 56.88
454, 66.68
455, 47.08
456, 66.68
457, 47.08
458, -50.92
459, 47.08
460, 72.56
461, 70.6
462, 47.08
463, 64.72
464, 49.04
465, 60.8
466, 43.16
467, 3.96
468, 70.6
469, 33.36
470, 51
471, 58.84
472, 51
473, 45.12
474, 51
475, 41.2
476, 58.84
477, 54.92
478, 49.04
479, 54.92
480, 52.96
481, 58.84
482, 56.88
483, 60.8
484, 66.68
485, 60.8
486, 37.28
487, 54.92
488, 58.84
489, 52.96
490, 37.28
491, 64.72
492, 52.96
493, 66.68
494, 49.04
495, 29.44
496, 27.48
497, 51
498, 64.72
499, 58.84
500, 64.72
501, 66.68
502, 49.04
503, 49.04
504, 56.88
505, 43.16
506, 47.08
507, 51
508, 52.96
509, 19.64
510, 56.88
511, 37.28
512, 39.24
513, 66.68
514, 49.04
515, 62.76
516, 41.2
517, 51
518, 60.8
519, 64.72
520, 62.76
521, 15.72
522, 70.6
523, 58.84
524, 41.2
525, 25.52
526, 47.08
527, 56.88
528, 51
529, 66.68
530, 33.36
531, 37.28
532, 54.92
533, 45.12
534, 17.68
535, 43.16
536, 58.84
537, 33.36
538, 70.6
539, 54.92
540, 56.88
541, 54.92
542, 52.96
543, 45.12
544, 33.36
545, 41.2
546, 64.72
547, 52.96
548, 43.16
549, 62.76
550, 37.28
551, 49.04
552, 60.8
553, 70.6
554, 62.76
555, 58.84
556, 47.08
557, 51
558, 64.72
559, 43.16
560, 47.08
561, 68.64
562, 51
563, 60.8
564, 72.56
565, 51
566, 60.8
567, 64.72
568, 51
569, 62.76
570, 54.92
571, 74.52
572, 54.92
573, 66.68
574, 52.96
575, 56.88
576, 62.76
577, 54.92
578, 66.68
579, 58.84
580, 31.4
581, 66.68
582, 68.64
583, 58.84
584, 41.2
585, 54.92
586, 58.84
587, 56.88
