episode, reward
0, -3287.86
1, 26.5
2, -385.1
3, -10.74
4, 65.7
5, -75.42
6, 10.82
7, 69.62
8, 36.3
9, -53.86
10, 24.54
11, 1.02
12, 12.78
13, 55.9
14, 28.46
15, 75.5
16, -67.58
17, -96.98
18, 18.66
19, 67.66
20, 63.74
21, 63.74
22, 77.46
23, 10.82
24, 67.66
25, 65.7
26, 51.98
27, 67.66
28, 69.62
29, 71.58
30, 16.7
31, 59.82
32, 57.86
33, 71.58
34, 40.22
35, 73.54
36, 69.62
37, 75.5
38, 63.74
39, 71.58
40, 69.62
41, 55.9
42, 50.02
43, 71.58
44, 24.54
45, 34.34
46, 69.62
47, 65.7
48, 65.7
49, 63.74
50, 77.46
51, 73.54
52, 73.54
53, 71.58
54, 61.78
55, 59.82
56, 75.5
57, 65.7
58, 71.58
59, 63.74
60, 61.78
61, 75.5
62, 75.5
63, 59.82
64, 61.78
65, 61.78
66, 61.78
67, 73.54
68, 61.78
69, 65.7
70, 59.82
71, 79.42
72, 71.58
73, 55.9
74, 77.46
75, 61.78
76, 79.42
77, 69.62
78, 75.5
79, 63.74
80, 71.58
81, 63.74
82, 63.74
83, 75.5
84, 73.54
85, 73.54
86, 75.5
87, 65.7
88, 67.66
89, 48.06
90, 71.58
91, 75.5
92, 75.5
93, 61.78
94, 55.9
95, 73.54
96, 63.74
97, 61.78
98, 79.42
99, 57.86
100, 69.62
101, 50.02
102, 77.46
103, 46.1
104, 77.46
105, 63.74
106, 61.78
107, 75.5
108, 63.74
109, 73.54
110, 73.54
111, 61.78
112, 77.46
113, 55.9
114, 77.46
115, 71.58
116, 65.7
117, 67.66
118, 79.42
119, 53.94
120, 75.5
121, 75.5
122, 77.46
123, 65.7
124, 77.46
125, 67.66
126, 53.94
127, 79.42
128, 42.18
129, 73.54
130, 81.38
131, 77.46
132, 59.82
133, 61.78
134, 61.78
135, 71.58
136, 79.42
137, 67.66
138, 67.66
139, 79.42
140, 67.66
141, 75.5
142, 63.74
143, 77.46
144, 53.94
145, 73.54
146, 77.46
147, 65.7
148, 30.42
149, 81.38
150, 67.66
151, 71.58
152, 69.62
153, 73.54
154, 77.46
155, 63.74
156, 67.66
157, 73.54
158, 75.5
159, 61.78
160, 75.5
161, 65.7
162, 67.66
163, 63.74
164, 51.98
165, 73.54
166, 73.54
167, 63.74
168, 67.66
169, 63.74
170, 77.46
171, 75.5
172, 77.46
173, 50.02
174, 71.58
175, 69.62
176, 77.46
177, 63.74
178, 73.54
179, 69.62
180, 71.58
181, 71.58
182, 59.82
183, 71.58
184, 65.7
185, 77.46
186, 59.82
187, 71.58
188, 71.58
189, 75.5
190, 55.9
191, 69.62
192, 69.62
193, 63.74
194, 71.58
195, 59.82
196, 75.5
197, 65.7
198, 77.46
199, 65.7
200, 63.74
201, 61.78
202, 71.58
203, 79.42
204, 69.62
205, 69.62
206, 77.46
207, 65.7
208, 71.58
209, 65.7
210, 81.38
211, 67.66
212, 79.42
213, 77.46
214, 65.7
215, 51.98
216, 75.5
217, 59.82
218, 71.58
219, 71.58
220, 63.74
221, 67.66
222, 71.58
223, 61.78
224, 79.42
225, 73.54
226, 69.62
227, 65.7
228, 77.46
229, 71.58
230, 75.5
231, 75.5
232, 59.82
233, 59.82
234, 73.54
235, 48.06
236, 77.46
237, 75.5
238, 55.9
239, 69.62
240, 73.54
241, 73.54
242, 75.5
243, 67.66
244, 73.54
245, 40.22
246, 75.5
247, 69.62
248, 75.5
249, 75.5
250, 75.5
251, 63.74
252, 73.54
253, 75.5
254, 65.7
255, 65.7
256, 63.74
257, 67.66
258, 71.58
259, 67.66
260, 73.54
261, 73.54
262, 59.82
263, 79.42
264, 71.58
265, 73.54
266, 75.5
267, 79.42
268, 79.42
269, 75.5
270, 79.42
271, 65.7
272, 65.7
273, 69.62
274, 77.46
275, 59.82
276, 79.42
277, 69.62
278, 67.66
279, 69.62
280, 69.62
281, 79.42
282, 73.54
283, 59.82
284, 63.74
285, 63.74
286, 73.54
287, 51.98
288, 67.66
289, 61.78
290, 65.7
291, 81.38
292, 36.3
293, 71.58
294, 63.74
295, 57.86
296, 63.74
297, 75.5
298, 51.98
299, 77.46
300, 63.74
301, 75.5
302, 73.54
303, 63.74
304, 69.62
305, 77.46
306, 81.38
307, 67.66
308, 67.66
309, 73.54
310, 75.5
311, 55.9
312, 63.74
313, 63.74
314, 69.62
315, 77.46
316, 40.22
317, 73.54
318, 73.54
319, 73.54
320, 61.78
321, 59.82
322, 71.58
323, 46.1
324, 69.62
325, 65.7
326, 59.82
327, 63.74
328, 65.7
329, 69.62
330, 75.5
331, 69.62
332, 63.74
333, 67.66
334, 69.62
335, 46.1
336, 59.82
337, 65.7
338, 67.66
339, 67.66
340, 69.62
341, 71.58
342, 75.5
343, 75.5
344, 69.62
345, 71.58
346, 79.42
347, 73.54
348, 67.66
349, 77.46
350, 75.5
351, 69.62
352, 69.62
353, 79.42
354, 71.58
355, 65.7
356, 63.74
357, 69.62
358, 61.78
359, 81.38
360, 79.42
361, 61.78
362, 65.7
363, 77.46
364, 71.58
365, 42.18
366, 75.5
367, 69.62
368, 65.7
369, 79.42
370, 73.54
371, 63.74
372, 65.7
373, 75.5
374, 63.74
375, 73.54
376, 75.5
377, 65.7
378, 42.18
379, 77.46
380, 44.14
381, 51.98
382, 59.82
383, 73.54
384, 61.78
385, 75.5
386, 55.9
387, 77.46
388, 81.38
389, 69.62
390, 67.66
391, 71.58
392, 63.74
393, 71.58
394, 63.74
395, 57.86
396, 65.7
397, 69.62
398, 65.7
399, 75.5
400, 75.5
401, 79.42
402, 67.66
403, 79.42
404, 79.42
405, 71.58
406, 73.54
407, 73.54
408, 59.82
409, 81.38
410, 75.5
411, 67.66
412, 71.58
413, 79.42
414, 75.5
415, 77.46
416, 63.74
417, 59.82
418, 67.66
419, 48.06
420, 69.62
421, 61.78
422, 69.62
423, 71.58
424, 65.7
425, 61.78
426, 81.38
427, 59.82
428, 67.66
429, 77.46
430, 71.58
431, 51.98
432, 75.5
433, 63.74
434, 63.74
435, 77.46
436, 55.9
437, 63.74
438, 75.5
439, 79.42
440, 63.74
441, 61.78
442, 75.5
443, 69.62
444, 73.54
445, 71.58
446, 67.66
447, 73.54
448, 69.62
449, 77.46
450, 59.82
451, 73.54
452, 71.58
453, 57.86
454, 75.5
455, 59.82
456, 67.66
457, 53.94
458, 67.66
459, 73.54
460, 75.5
461, 65.7
462, 69.62
463, 59.82
464, 61.78
465, 75.5
466, 75.5
467, 79.42
468, 75.5
469, 67.66
470, 77.46
471, 71.58
472, 73.54
473, 71.58
474, 75.5
475, 63.74
476, 69.62
477, 65.7
478, 61.78
479, 79.42
480, 65.7
481, 59.82
482, 46.1
483, 73.54
484, 75.5
485, 77.46
486, 65.7
487, 79.42
488, 63.74
489, 65.7
490, 71.58
491, 75.5
492, 67.66
493, 71.58
494, 73.54
495, 65.7
496, 67.66
497, 73.54
498, 69.62
499, 65.7
500, 77.46
501, 73.54
502, 71.58
503, 77.46
504, 53.94
505, 75.5
506, 65.7
507, 75.5
508, 73.54
509, 69.62
510, 69.62
511, 77.46
512, 73.54
513, 75.5
514, 73.54
515, 69.62
516, 71.58
517, 73.54
518, 77.46
519, 61.78
520, 65.7
521, 73.54
522, 75.5
523, 73.54
524, 73.54
525, 67.66
526, 73.54
527, 63.74
528, 71.58
529, 81.38
530, 71.58
531, 59.82
532, 69.62
533, 71.58
534, 67.66
535, 73.54
536, 63.74
537, 73.54
538, 79.42
539, 65.7
540, 77.46
541, 57.86
542, 77.46
543, 77.46
544, 81.38
545, 71.58
546, 77.46
547, 67.66
548, 69.62
549, 75.5
550, 79.42
551, 75.5
552, 69.62
553, 75.5
554, 73.54
555, 65.7
556, 77.46
557, 73.54
558, 77.46
559, 67.66
560, 67.66
561, 69.62
562, 67.66
563, 73.54
564, 61.78
565, 73.54
566, 75.5
567, 77.46
568, 77.46
569, 44.14
570, 75.5
571, 71.58
572, 73.54
573, 69.62
574, 79.42
575, 71.58
576, 53.94
577, 73.54
578, 69.62
579, 71.58
580, 63.74
581, 81.38
582, 65.7
583, 59.82
584, 75.5
585, 69.62
586, 73.54
587, 65.7
588, 55.9
589, 65.7
590, 67.66
591, 75.5
592, 67.66
593, 73.54
594, 77.46
595, 67.66
596, 77.46
597, 71.58
598, 51.98
599, 73.54
600, 77.46
601, 79.42
602, 71.58
603, 55.9
604, 79.42
605, 75.5
606, 65.7
607, 81.38
608, 77.46
609, 71.58
610, 77.46
611, 53.94
612, 75.5
613, 71.58
614, 69.62
615, 79.42
616, 75.5
617, 75.5
618, 73.54
619, 77.46
620, 69.62
621, 75.5
622, 77.46
623, 73.54
624, 50.02
625, 71.58
626, 65.7
627, 59.82
628, 71.58
629, 75.5
630, 79.42
631, 69.62
632, 79.42
633, 71.58
634, 63.74
635, 67.66
636, 67.66
637, 65.7
638, 67.66
639, 79.42
640, 73.54
641, 57.86
642, 73.54
643, 79.42
644, 65.7
645, 81.38
646, 69.62
647, 57.86
648, 71.58
649, 50.02
650, 61.78
651, 77.46
652, 69.62
653, 71.58
654, 63.74
655, 57.86
656, 69.62
657, 65.7
658, 63.74
659, 73.54
660, 63.74
661, 67.66
662, 65.7
663, 73.54
664, 81.38
665, 77.46
666, 67.66
667, 69.62
668, 65.7
669, 73.54
670, 75.5
671, 77.46
672, 67.66
673, 69.62
674, 63.74
675, 73.54
676, 46.1
677, 69.62
678, 67.66
679, 75.5
680, 75.5
681, 75.5
682, 77.46
683, 79.42
684, 77.46
685, 71.58
686, 75.5
687, 63.74
688, 61.78
689, 75.5
690, 40.22
691, 73.54
692, 63.74
693, 75.5
694, 75.5
695, 51.98
696, 46.1
697, 69.62
698, 81.38
699, 79.42
700, 67.66
701, 75.5
702, 77.46
703, 73.54
704, 73.54
705, 75.5
706, 71.58
707, 55.9
708, 71.58
709, 69.62
710, 67.66
711, 81.38
712, 73.54
713, 73.54
714, 79.42
715, 71.58
716, 71.58
717, 40.22
718, 69.62
719, 57.86
720, 71.58
721, 69.62
722, 69.62
723, 75.5
724, 75.5
725, 77.46
726, 65.7
727, 81.38
728, 69.62
729, 73.54
730, 65.7
731, 65.7
732, 57.86
733, 79.42
734, 77.46
735, 73.54
736, 71.58
737, 79.42
738, 67.66
739, 69.62
740, 65.7
741, 73.54
742, 77.46
743, 75.5
744, 65.7
745, 57.86
746, 77.46
747, 71.58
748, 79.42
749, 81.38
750, 79.42
751, 75.5
752, 69.62
753, 75.5
754, 69.62
755, 69.62
756, 69.62
757, 67.66
758, 75.5
759, 79.42
760, 69.62
761, 59.82
762, 59.82
763, 73.54
764, 71.58
765, 77.46
766, 73.54
767, 63.74
768, 73.54
769, 71.58
770, 55.9
771, 81.38
772, 73.54
773, 73.54
774, 73.54
775, 59.82
776, 59.82
777, 69.62
778, 67.66
779, 65.7
780, 63.74
781, 69.62
782, 71.58
783, 59.82
784, 65.7
785, 69.62
786, 77.46
787, 63.74
788, 67.66
789, 63.74
790, 75.5
791, 71.58
792, 69.62
793, 75.5
794, 61.78
795, 61.78
796, 48.06
797, 69.62
798, 69.62
799, 81.38
800, 67.66
801, 73.54
802, 73.54
803, 79.42
804, 73.54
805, 81.38
806, 69.62
807, 69.62
808, 81.38
809, 65.7
810, 75.5
811, 69.62
812, 79.42
813, 57.86
814, 71.58
815, 79.42
816, 61.78
817, 51.98
818, 79.42
819, 65.7
820, 59.82
821, 75.5
822, 75.5
823, 69.62
824, 61.78
825, 73.54
826, 57.86
827, 77.46
828, 61.78
829, 65.7
830, 75.5
831, 77.46
832, 75.5
833, 75.5
834, 75.5
835, 63.74
836, 79.42
837, 71.58
838, 71.58
839, 71.58
840, 75.5
841, 77.46
842, 79.42
843, 69.62
844, 67.66
845, 71.58
846, 77.46
847, 69.62
848, 59.82
849, 71.58
850, 79.42
851, 55.9
852, 55.9
853, 32.38
854, 73.54
855, 75.5
856, 71.58
857, 69.62
858, 65.7
859, 61.78
860, 69.62
861, 71.58
862, 69.62
863, 77.46
864, 67.66
865, 71.58
866, 67.66
867, 79.42
868, 73.54
869, 73.54
870, 77.46
871, 71.58
872, 67.66
873, 65.7
874, 77.46
875, 69.62
876, 71.58
877, 79.42
878, 65.7
879, 75.5
880, 77.46
881, 73.54
882, 73.54
883, 73.54
884, 61.78
885, 63.74
886, 73.54
887, 57.86
888, 67.66
889, 71.58
890, 73.54
891, 73.54
892, 81.38
893, 77.46
894, 53.94
895, 69.62
896, 67.66
897, 71.58
898, 73.54
899, 75.5
900, 69.62
901, 65.7
902, 69.62
903, 73.54
904, 79.42
905, 67.66
906, 75.5
907, 71.58
908, 59.82
909, 73.54
910, 79.42
911, 77.46
912, 79.42
913, 57.86
914, 77.46
915, 71.58
916, 75.5
917, 71.58
918, 67.66
919, 69.62
920, 81.38
921, 75.5
922, 73.54
923, 79.42
924, 57.86
925, 61.78
926, 51.98
927, 75.5
928, 57.86
929, 63.74
930, 73.54
931, 75.5
932, 69.62
933, 77.46
934, 57.86
935, 77.46
936, 71.58
937, 73.54
938, 71.58
939, 73.54
940, 75.5
941, 61.78
942, 73.54
943, 81.38
944, 65.7
945, 81.38
946, 73.54
947, 65.7
948, 67.66
949, 77.46
950, 75.5
951, 69.62
952, 71.58
953, 79.42
954, 69.62
955, 69.62
956, 75.5
957, 77.46
958, 73.54
959, 73.54
960, 79.42
961, 77.46
962, 73.54
963, 79.42
964, 79.42
965, 75.5
966, 67.66
967, 71.58
968, 75.5
969, 75.5
970, 51.98
971, 71.58
972, 73.54
973, 71.58
974, 61.78
975, 73.54
976, 71.58
