episode, reward
0, -25532.9
1, -4149.28
2, -129578
3, -2455.84
4, -3857.24
5, -5139.08
6, -793.76
7, -10088.1
8, -4909.76
9, -6873.68
10, -1650.28
11, -158.72
12, -4215.92
13, -348.84
14, -2185.36
15, -1664
16, -2177.52
17, -18286.8
18, -656.56
19, -7297.04
20, -256.72
21, -84.24
22, -111.68
23, -4243.36
24, -10399.7
25, 7.88
26, 9.84
27, 21.6
28, -2775.32
29, -248.88
30, -3384.88
31, -5421.32
32, -352.76
33, -143.04
34, -2738.08
35, -964.28
36, -4927.4
37, -3886.64
38, -4031.68
39, -4784.32
40, -4672.6
41, -113.64
42, 45.12
43, -88.16
44, -13.68
45, -5.84
46, -27.4
47, -86.2
48, -556.6
49, -125.4
50, 39.24
51, -509.56
52, 23.56
53, -7436.2
54, -370.4
55, -5129.28
56, 64.72
57, -489.96
58, -292
59, -493.88
60, -11.72
61, -258.68
62, -78.36
63, -305.72
64, 56.88
65, -162.64
66, -1219.08
67, -203.8
68, -88.16
69, -1838.44
70, -139.12
71, -880
72, -825.12
73, 13.76
74, -35.24
75, -23.48
76, -299.84
77, -538.96
78, -1221.04
79, -832.96
80, -617.36
81, 13.76
82, -3763.16
83, -2702.8
84, -1005.44
85, -8718.04
86, -211.64
87, -337.08
88, -270.44
89, -4952.88
90, -1409.2
91, -6381.72
92, -2977.2
93, -64.64
94, -321.4
95, -1042.68
96, -80.32
97, -60.72
98, -2128.52
99, -7.8
100, -4529.52
101, 35.32
102, -194
103, -195.96
104, -1471.92
105, -37.2
106, -1848.24
107, -195.96
108, 15.72
109, -1275.92
110, -2551.88
111, -127.36
112, -7.8
113, 27.48
114, -276.32
115, 56.88
116, -31.32
117, 43.16
118, 11.8
119, -33.28
120, -11.72
121, 54.92
122, -1015.24
123, -103.84
124, 47.08
125, -3.88
126, 51
127, -486.04
128, 54.92
129, -1256.32
130, 47.08
131, -346.88
132, -1.92
133, -323.36
134, -109.72
135, 0.04
136, -241.04
137, -3524.04
138, -217.52
139, 3.96
140, -9.76
141, -113.64
142, -1162.24
143, -47
144, -301.8
145, 45.12
146, -4298.24
147, -4010.12
148, 41.2
149, -115.6
150, -3625.96
151, 5.92
152, -47
153, -658.52
154, -13484.8
155, 45.12
156, 39.24
157, -3537.76
158, -11.72
159, 62.76
160, 51
161, -264.56
162, -307.68
163, -54.84
164, 23.56
165, 47.08
166, 25.52
167, -58.76
168, -831
169, 52.96
170, -246.92
171, 27.48
172, 17.68
173, -366.48
174, 27.48
175, -4521.68
176, 51
177, -1172.04
178, -3192.8
179, 45.12
180, 45.12
181, -8184.92
182, -2257.88
183, -752.6
184, -219.48
185, -868.24
186, 68.64
187, 41.2
188, -3731.8
189, 3.96
190, -96
191, -15.64
192, 43.16
193, -84.24
194, 43.16
195, 62.76
196, 9.84
197, 72.56
198, 23.56
199, -21.52
200, 51
201, 15.72
202, 54.92
203, 56.88
204, -33.28
205, 29.44
206, -25.44
207, -476.24
208, -270.44
209, 45.12
210, -1219.08
211, -146.96
212, -97.96
213, 17.68
214, -256.72
215, -809.44
216, -1019.16
217, -233.2
218, -137.16
219, -86.2
220, 43.16
221, 37.28
222, -1587.56
223, -186.16
224, -789.84
225, 11.8
226, -282.2
227, 43.16
228, 37.28
229, 54.92
230, 60.8
231, 60.8
232, 68.64
233, 19.64
234, -1.92
235, 17.68
236, 64.72
237, 37.28
238, 52.96
239, 51
240, -1973.68
241, 0.04
242, -233.2
243, 23.56
244, -1083.84
245, 56.88
246, 51
247, 29.44
248, -636.96
249, -239.08
250, -1017.2
251, -5368.4
252, -1771.8
253, 58.84
254, 25.52
255, 17.68
256, 37.28
257, -195.96
258, 45.12
259, -1534.64
260, -2228.48
261, -315.52
262, -533.08
263, -1479.76
264, -446.84
265, 2
266, -1007.4
267, -936.84
268, 49.04
269, 19.64
270, -323.36
271, -1371.96
272, -27.4
273, 15.72
274, 51
275, -335.12
276, -5229.24
277, -785.92
278, -1305.32
279, 11.8
280, -17.6
281, -64.64
282, 43.16
283, 51
284, 58.84
285, 45.12
286, 5.92
287, 49.04
288, 62.76
289, 45.12
290, 51
291, 64.72
292, 3.96
293, -29.36
294, 33.36
295, 19.64
296, 0.04
297, 54.92
298, 21.6
299, -50.92
300, 7.88
301, 17.68
302, 39.24
303, 41.2
304, -41.12
305, 62.76
306, 72.56
307, -25.44
308, 47.08
309, 60.8
310, -609.52
311, 54.92
312, -50.92
313, 35.32
314, 33.36
315, 74.52
316, 64.72
317, -25.44
318, 49.04
319, 17.68
320, 66.68
321, 54.92
322, 60.8
323, 49.04
324, 37.28
325, 45.12
326, 68.64
327, 27.48
328, 39.24
329, 45.12
330, 51
331, 70.6
332, 56.88
333, 27.48
334, 58.84
335, 23.56
336, 43.16
337, 45.12
338, 25.52
339, 60.8
340, 62.76
341, 66.68
342, 60.8
343, 62.76
344, 60.8
345, 62.76
346, 60.8
347, 21.6
348, 51
349, 41.2
350, 47.08
351, 49.04
352, 52.96
353, -19.56
354, 29.44
355, 68.64
356, 29.44
357, 72.56
358, 64.72
359, 66.68
360, 56.88
361, 62.76
362, 52.96
363, 31.4
364, 56.88
365, 52.96
366, 58.84
367, 66.68
368, 35.32
369, 66.68
370, 66.68
371, 39.24
372, 45.12
373, 54.92
374, 62.76
375, 49.04
376, 54.92
377, 54.92
378, 43.16
379, 51
380, 72.56
381, 78.44
382, 45.12
383, 56.88
384, 31.4
385, 54.92
386, 45.12
387, 60.8
388, 29.44
389, 66.68
390, 56.88
391, 21.6
392, 70.6
393, 68.64
394, 60.8
395, 45.12
396, 54.92
397, 52.96
398, 62.76
399, 64.72
400, 66.68
401, 60.8
402, 52.96
403, 56.88
404, 66.68
405, 47.08
406, 52.96
407, 62.76
408, 51
409, 58.84
410, 35.32
411, 51
412, 54.92
413, 51
414, 58.84
415, 70.6
416, 47.08
417, 37.28
418, 58.84
419, 58.84
420, 52.96
421, 58.84
422, 52.96
423, 37.28
424, 37.28
425, 39.24
426, 45.12
427, 60.8
428, 56.88
429, 13.76
430, 52.96
431, 70.6
432, 56.88
433, 13.76
434, 54.92
435, 58.84
436, 54.92
437, 52.96
438, 51
439, 64.72
440, 60.8
441, 45.12
442, 23.56
443, 68.64
444, 62.76
445, 58.84
446, 64.72
447, 45.12
448, 66.68
449, 58.84
450, 60.8
451, 64.72
452, 52.96
453, 72.56
454, 41.2
455, 29.44
456, 49.04
457, 60.8
458, 49.04
459, 39.24
460, 64.72
461, 45.12
462, 49.04
463, 52.96
464, 60.8
465, 37.28
466, 41.2
467, 58.84
468, 62.76
469, 43.16
470, 35.32
471, 54.92
472, 64.72
473, 54.92
474, 43.16
475, 62.76
476, 62.76
477, 76.48
478, 13.76
479, 60.8
480, 45.12
481, 52.96
482, 54.92
483, 60.8
484, 60.8
485, 33.36
486, 70.6
487, -101.88
488, 45.12
489, 54.92
490, 35.32
491, 62.76
492, 62.76
493, 33.36
494, 37.28
495, 52.96
496, 52.96
497, 68.64
498, 68.64
499, 64.72
500, 70.6
501, 41.2
502, 47.08
503, 39.24
504, 56.88
505, 51
506, 64.72
507, 51
508, 78.44
509, 39.24
510, 35.32
511, 52.96
512, 64.72
513, 62.76
514, 51
515, 51
516, 60.8
517, 70.6
518, 56.88
519, 58.84
520, 62.76
521, 58.84
522, 41.2
523, 43.16
524, 54.92
525, 45.12
526, 39.24
527, 29.44
528, 37.28
529, 74.52
530, 35.32
531, 52.96
532, 54.92
533, 62.76
534, 68.64
535, 51
536, 45.12
537, 62.76
538, 64.72
539, 54.92
540, 52.96
541, 52.96
542, 27.48
543, 64.72
544, 64.72
545, 70.6
546, 56.88
547, 49.04
548, 58.84
549, 49.04
550, 68.64
551, 52.96
552, -11.72
553, 68.64
554, 39.24
555, 54.92
556, 45.12
557, 64.72
558, 60.8
559, 35.32
560, 39.24
561, 23.56
562, 54.92
563, 68.64
564, 62.76
565, 49.04
566, 35.32
567, 52.96
568, 60.8
569, 62.76
570, 54.92
571, 56.88
572, 35.32
573, 56.88
574, 66.68
575, 66.68
576, 29.44
577, 66.68
578, 58.84
579, 66.68
580, 72.56
581, 52.96
582, 56.88
583, 37.28
584, 43.16
585, 58.84
586, 25.52
587, 68.64
588, 66.68
589, 45.12
590, 7.88
591, 56.88
592, 51
593, 74.52
594, 41.2
595, 54.92
596, 49.04
597, 37.28
598, 62.76
599, 33.36
600, 49.04
601, 68.64
602, 54.92
603, 58.84
604, 27.48
605, 35.32
606, 43.16
607, 45.12
608, 58.84
609, 43.16
610, 64.72
611, 66.68
612, 72.56
613, 60.8
614, 49.04
615, 51
616, 54.92
617, 62.76
618, 52.96
619, 51
620, 49.04
621, 45.12
622, 54.92
623, 41.2
624, 58.84
625, 64.72
626, 74.52
627, 51
628, 62.76
629, 45.12
630, 72.56
631, 54.92
632, 60.8
633, 60.8
634, 68.64
635, 52.96
636, 45.12
637, 62.76
638, 54.92
639, 49.04
640, 43.16
641, 54.92
642, 25.52
643, 58.84
644, 54.92
645, 51
646, 43.16
647, 37.28
648, 52.96
649, 58.84
650, 74.52
651, 64.72
652, 31.4
653, 52.96
654, 62.76
655, 60.8
656, 68.64
657, 52.96
658, 54.92
659, 27.48
660, 54.92
661, 72.56
662, 49.04
663, 41.2
664, 66.68
665, 51
666, 43.16
667, 39.24
668, 58.84
669, 49.04
670, 33.36
671, 45.12
672, 70.6
673, 72.56
674, 51
675, 49.04
676, 33.36
677, 60.8
678, 56.88
679, 54.92
680, 52.96
681, 51
682, 54.92
683, 68.64
684, 58.84
685, 64.72
686, 25.52
687, 62.76
688, 41.2
689, 56.88
690, 54.92
691, 41.2
692, 47.08
693, 43.16
694, 68.64
695, 60.8
696, 45.12
697, 49.04
698, 56.88
699, 64.72
700, 58.84
701, 60.8
702, 49.04
703, 39.24
704, 58.84
705, 70.6
706, 35.32
707, 60.8
708, 39.24
709, 64.72
710, 64.72
711, 70.6
712, 47.08
713, 54.92
714, 68.64
715, 51
716, 72.56
717, 64.72
718, 31.4
719, 60.8
720, 51
721, 72.56
722, 49.04
723, 62.76
724, 76.48
725, 58.84
726, 49.04
727, 60.8
728, 72.56
729, 60.8
730, 47.08
731, 41.2
732, 41.2
733, 52.96
734, 60.8
735, 70.6
736, 17.68
737, 56.88
738, 51
739, 64.72
740, 60.8
741, 49.04
742, 39.24
743, 56.88
744, 51
745, 39.24
746, 58.84
747, 31.4
748, 70.6
749, 64.72
750, 52.96
751, 72.56
752, 74.52
753, 47.08
754, 64.72
755, 49.04
756, 54.92
757, 64.72
758, 62.76
759, 27.48
760, 56.88
761, 45.12
762, 56.88
763, 58.84
764, 62.76
765, 74.52
766, 66.68
767, 66.68
768, 68.64
769, 52.96
770, 62.76
771, 52.96
772, 51
773, 43.16
774, 70.6
775, 58.84
776, 64.72
777, 43.16
778, 68.64
779, 70.6
780, 52.96
781, 45.12
782, 35.32
783, 76.48
784, 56.88
785, 68.64
786, 68.64
787, 56.88
788, 74.52
789, 35.32
790, 64.72
791, 43.16
792, 72.56
793, 52.96
794, 51
795, 68.64
796, 64.72
797, 51
798, 56.88
799, 54.92
800, 70.6
801, 52.96
802, 62.76
803, 23.56
804, 58.84
805, 35.32
806, 37.28
807, 72.56
808, 54.92
809, 60.8
810, 33.36
811, 68.64
812, 60.8
813, 68.64
814, 62.76
815, 64.72
816, 27.48
817, 35.32
818, 35.32
819, 58.84
820, 66.68
821, 54.92
822, 49.04
823, 66.68
824, 60.8
825, 64.72
826, 43.16
827, 58.84
828, 45.12
829, 66.68
830, 72.56
831, 76.48
832, 52.96
833, 51
834, 72.56
835, 76.48
836, 54.92
837, 76.48
838, 64.72
839, 74.52
840, 39.24
841, 62.76
842, 70.6
843, 41.2
844, 47.08
845, 58.84
846, 64.72
847, 47.08
848, 56.88
849, 60.8
850, 56.88
851, 62.76
852, 29.44
853, 35.32
854, 56.88
855, 58.84
856, 72.56
857, 39.24
858, 33.36
859, -3.88
860, 58.84
861, 60.8
