episode, reward
0, -443.26
1, -13.38
2, -140.18
3, 72.38
4, 78.06
5, 56.42
6, 48.46
7, 51.5
8, -19.46
9, 5.26
10, 74.14
11, 69.54
12, 76.78
13, 67.18
14, 66.5
15, 45.54
16, -18.58
17, -6.58
18, 67.58
19, 63.38
20, 53.86
21, 66.5
22, 20.54
23, 73.66
24, 81.98
25, -50.34
26, 80.9
27, 77.86
28, 68.66
29, 75.22
30, 37.74
31, 75.9
32, 68.66
33, 46.22
34, 67.38
35, 45.62
36, 80.7
37, 74.14
38, 78.26
39, -63.74
40, 69.14
41, 49.18
42, 50.54
43, 11.74
44, 75.22
45, 63.98
46, 79.14
47, 78.06
48, 81.78
49, 76.3
50, 59.26
51, 83.74
52, 71.02
53, 80.02
54, 69.54
55, 65.82
56, 71.02
57, 81.78
58, 79.82
59, 78.26
60, 66.7
61, 66.5
62, 78.06
63, 59.26
64, 65.14
65, 68.46
66, 76.3
67, 66.7
68, 76.98
69, 76.98
70, 70.22
71, 70.9
72, 74.54
73, 74.54
74, 71.9
75, 78.06
76, 67.98
77, 64.74
78, 76.3
79, 64.54
80, 78.06
81, 78.06
82, 78.06
83, 84.62
84, 70.62
85, 75.02
86, 77.18
87, 66.9
88, 80.22
89, 73.26
90, 75.42
91, 67.38
92, 83.74
93, 70.82
94, 68.46
95, 78.46
96, 72.18
97, 56.22
98, 76.3
99, 75.22
100, 59.94
101, 66.5
102, 79.14
103, 81.78
104, 81.78
105, 73.66
106, 79.82
107, 69.94
108, 60.42
109, 68.46
110, 78.94
111, 77.86
112, 78.74
113, 60.62
114, 76.1
115, 58.18
116, 79.82
117, 72.38
118, 71.98
119, 63.18
120, 76.98
121, 74.54
122, 82.86
123, 77.18
124, 82.86
125, 71.9
126, 78.74
127, 84.62
128, 78.94
129, 82.86
130, 62.78
131, 76.1
132, 70.82
133, 83.74
134, 80.9
135, 71.1
136, 79.34
137, 73.46
138, 76.1
139, 80.02
140, 78.94
141, 80.9
142, 73.66
143, 69.54
144, 78.26
145, 84.62
146, 77.18
147, 75.42
148, 65.14
149, 76.5
150, 80.02
151, 76.98
152, 70.62
153, 70.62
154, 73.26
155, 79.14
156, 77.18
157, 69.14
158, 80.22
159, 80.02
160, 68.18
161, 74.54
162, 76.3
163, 73.46
164, 77.18
165, 66.7
166, 75.42
167, 75.22
168, 82.66
169, 71.5
170, 73.46
171, 78.94
172, 67.58
173, 83.74
174, 72.38
175, 73.06
176, 81.78
177, 67.58
178, 82.66
179, 77.38
180, 81.1
181, 66.7
182, 80.9
183, 78.94
184, 80.7
185, 66.02
186, 84.62
187, 74.82
188, 81.98
189, 61.7
190, 67.78
191, 63.86
192, 82.66
193, 70.62
194, 75.9
195, 74.82
196, 78.06
197, 72.78
198, 77.38
199, 80.9
200, 77.86
201, 83.74
202, 77.86
203, 78.46
204, 72.58
205, 80.22
206, 80.9
207, 72.58
208, 70.14
209, 74.14
210, 74.34
211, 74.34
212, 67.18
213, 78.94
214, 83.74
215, 80.9
216, 79.82
217, 78.06
218, 76.1
219, 74.14
220, 84.62
221, 65.14
222, 84.62
223, 75.42
224, 83.74
225, 80.02
226, 74.34
227, 68.26
228, 83.74
229, 71.98
230, 83.74
231, 71.7
232, 77.18
233, 84.62
234, 72.58
235, 69.74
236, 70.62
237, 79.82
238, 78.06
239, 80.9
240, 69.34
241, 74.54
242, 80.9
243, 74.14
244, 70.42
245, 81.1
246, 77.86
247, 74.82
248, 66.5
249, 84.62
250, 82.66
251, 80.02
252, 76.3
253, 71.5
254, 73.46
255, 73.06
256, 60.14
257, 79.82
258, 62.3
259, 83.74
260, 78.94
261, 66.3
262, 78.94
263, 74.34
264, 67.18
265, 73.94
266, 73.06
267, 79.14
268, 74.14
269, 82.86
270, 62.58
271, 70.42
272, 83.74
273, 82.86
274, 78.26
275, 69.34
276, 77.58
277, 79.82
278, 71.98
279, 80.9
280, 80.02
281, 80.02
282, 75.9
283, 80.02
284, 84.62
285, 62.58
286, 76.98
287, 78.26
288, 80.02
289, 84.62
290, 71.5
291, 80.9
292, 73.94
293, 77.86
294, 77.86
295, 84.62
296, 80.02
297, 73.46
298, 74.94
299, 77.18
300, 75.9
301, 74.34
302, 75.9
303, 74.54
304, 79.34
305, 75.9
306, 75.42
307, 80.9
308, 75.9
309, 77.38
310, 77.18
311, 78.26
312, 80.02
313, 79.34
314, 78.06
315, 75.42
316, 77.38
317, 78.94
318, 72.86
319, 78.06
320, 78.26
321, 81.1
322, 80.9
323, 82.66
324, 72.18
325, 77.86
326, 75.42
327, 72.78
328, 59.66
329, 79.14
330, 80.7
331, 77.38
332, 78.26
333, 63.26
334, 76.5
335, 75.02
336, 83.74
337, 75.9
338, 76.78
339, 83.74
340, 70.82
341, 68.18
342, 79.14
343, 76.98
344, 68.66
345, 73.46
346, 80.02
347, 83.74
348, 76.78
349, 81.78
350, 76.1
351, 81.78
352, 79.82
353, 64.54
354, 76.3
355, 77.86
356, 84.62
357, 78.06
358, 78.06
359, 69.54
360, 83.74
361, 78.06
362, 73.06
363, 76.3
364, 78.94
365, 79.82
366, 78.94
367, 78.94
368, 77.18
369, 82.86
370, 78.74
371, 80.9
372, 62.38
373, 79.14
374, 78.26
375, 73.06
376, 74.34
377, 82.86
378, 79.14
379, 67.78
380, 73.26
381, 79.82
382, 62.98
383, 80.7
384, 71.1
385, 79.82
386, 72.38
387, 67.3
388, 69.54
389, 75.02
390, 77.86
391, 80.9
392, 83.74
393, 68.66
394, 72.38
395, 79.82
396, 67.1
397, 81.1
398, 73.66
399, 81.98
400, 81.78
401, 73.06
402, 72.98
403, 84.62
404, 76.3
405, 75.42
406, 77.58
407, 64.54
408, 80.7
409, 80.9
410, 80.9
411, 68.46
412, 82.86
413, 80.9
414, 76.98
415, 79.34
416, 71.3
417, 72.58
418, 74.54
419, 76.1
420, 73.06
421, 79.34
422, 82.66
423, 69.34
424, 77.18
425, 82.66
426, 79.14
427, 72.78
428, 81.78
429, 73.46
430, 76.3
431, 84.62
432, 70.42
433, 83.74
434, 66.7
435, 71.5
436, 69.06
437, 76.1
438, 73.26
439, 76.5
440, 81.78
441, 78.94
442, 76.98
443, 75.02
444, 78.06
445, 69.54
446, 82.86
447, 68.26
448, 79.14
449, 79.34
450, 78.94
451, 63.66
452, 77.18
453, 70.42
454, 77.18
455, 80.7
456, 76.1
457, 79.82
458, 62.78
459, 69.94
460, 81.78
461, 78.94
462, 83.74
463, 78.94
464, 74.34
465, 68.66
466, 79.82
467, 77.86
468, 83.74
469, 80.9
470, 59.94
471, 77.86
472, 78.94
473, 78.26
474, 82.86
475, 78.46
476, 80.9
477, 78.06
478, 71.3
479, 73.06
480, 73.66
481, 76.1
482, 76.1
483, 72.78
484, 63.58
485, 82.86
486, 82.86
487, 67.98
488, 76.98
489, 70.22
490, 61.02
491, 77.18
492, 71.1
493, 77.18
494, 82.66
495, 72.58
496, 76.78
497, 58.66
498, 78.26
499, 74.14
500, 70.62
501, 78.06
502, 80.02
503, 80.02
504, 84.62
505, 83.74
506, 75.02
507, 81.78
508, 63.46
509, 64.74
510, 76.98
511, 81.78
512, 75.9
513, 79.82
514, 67.1
515, 79.14
516, 79.14
517, 78.06
518, 81.1
519, 75.22
520, 79.82
521, 72.18
522, 78.94
523, 80.02
524, 84.62
525, 74.54
526, 76.1
527, 80.7
528, 79.14
529, 81.98
530, 52.98
531, 62.1
532, 62.58
533, 82.86
534, 83.74
535, 84.62
536, 74.34
537, 81.78
538, 75.42
539, 73.26
540, 76.1
541, 78.94
542, 60.42
543, 81.98
544, 63.46
545, 72.38
546, 76.3
547, 78.06
548, 74.34
549, 75.02
550, 80.7
551, 76.3
552, 80.02
553, 78.26
554, 71.98
555, 79.82
556, 71.1
557, 78.06
558, 80.9
559, 66.02
560, 78.94
561, 77.86
562, 73.46
563, 81.98
564, 44.66
565, 65.82
566, 75.62
567, 65.14
568, 82.66
569, 78.06
570, 76.3
571, 78.94
572, 83.74
573, 71.1
574, 78.94
575, 72.18
576, 78.94
577, 81.98
578, 83.74
579, 84.62
580, 69.34
581, 79.14
582, 78.94
583, 81.78
584, 81.1
585, 81.78
586, 82.86
587, 78.06
588, 77.86
589, 80.22
590, 82.86
591, 78.06
592, 78.94
593, 76.78
594, 81.98
595, 74.54
596, 74.34
597, 69.34
598, 55.42
599, 82.86
600, 74.34
601, 77.18
602, 71.1
603, 73.26
604, 79.14
605, 74.14
606, 76.1
607, 80.7
608, 70.42
609, 77.18
610, 82.66
611, 84.62
612, 77.86
613, 78.26
614, 82.86
615, 80.9
616, 67.98
617, 76.98
618, 72.58
619, 80.22
620, 65.42
621, 72.38
622, 78.94
623, 77.86
624, 73.26
625, 70.22
626, 82.66
627, 80.9
628, 70.22
629, 65.82
630, 73.26
631, 75.02
632, 80.9
633, 78.94
634, 81.98
635, 74.14
636, 72.18
637, 70.62
638, 77.18
639, 74.82
640, 76.98
641, 80.02
642, 83.74
643, 82.86
644, 78.94
645, 74.14
646, 76.98
647, 79.82
648, 80.02
649, 79.82
650, 76.3
651, 76.98
652, 80.7
653, 78.94
654, 75.22
655, 74.82
656, 63.66
657, 64.54
658, 73.94
659, 77.18
660, 73.66
661, 70.42
662, 77.86
663, 74.34
664, 75.22
665, 78.94
666, 78.06
667, 79.82
668, 82.86
669, 72.18
670, 74.82
671, 68.46
672, 74.54
673, 78.06
674, 80.7
675, 78.94
676, 71.98
677, 75.62
678, 82.66
679, 84.62
680, 72.58
681, 66.3
682, 73.26
683, 68.26
684, 77.18
685, 79.82
686, 72.58
687, 79.14
688, 76.3
689, 71.5
690, 78.26
691, 75.02
692, 81.98
693, 73.26
694, 76.78
695, 78.74
696, 72.58
697, 82.86
698, 81.98
699, 80.9
700, 84.62
701, 80.22
702, 72.38
703, 76.1
704, 63.58
705, 82.66
706, 80.9
707, 82.66
708, 78.94
709, 75.02
710, 76.98
711, 75.9
712, 78.74
713, 63.18
714, 81.98
715, 75.22
716, 72.38
717, 75.62
718, 78.94
719, 73.94
720, 81.78
721, 71.5
722, 77.18
723, 80.02
724, 80.22
725, 68.66
726, 73.06
727, 78.06
728, 71.9
729, 80.9
730, 77.86
731, 67.18
732, 73.26
733, 75.22
734, 74.14
735, 73.06
736, 59.54
737, 75.22
738, 78.94
739, 74.34
740, 75.22
741, 68.86
742, 80.7
743, 75.22
744, 84.62
745, 67.18
746, 81.78
747, 81.78
748, 75.02
749, 80.22
750, 76.3
751, 76.3
752, 81.78
753, 78.94
754, 79.14
755, 80.22
756, 68.86
757, 68.46
758, 81.98
759, 79.82
760, 77.18
761, 65.62
762, 76.98
763, 82.86
764, 81.78
765, 72.38
766, 79.82
767, 75.02
768, 79.34
769, 76.1
770, 78.26
771, 80.9
772, 74.82
773, 76.78
774, 75.42
775, 80.22
776, 78.94
777, 63.18
778, 83.74
779, 74.14
780, 52.1
781, 76.3
782, 75.42
783, 82.86
784, 72.38
785, 76.3
786, 79.14
787, 52.22
788, 81.78
789, 78.26
790, 79.14
791, 82.66
792, 81.78
793, 74.34
794, 75.22
795, 61.7
796, 78.74
797, 82.66
798, 78.74
799, 73.06
800, 78.26
801, 79.14
802, 69.74
803, 81.1
804, 66.02
805, 71.98
806, 76.3
807, 72.58
808, 67.38
809, 80.9
810, 73.46
811, 76.1
812, 76.1
813, 84.62
814, 78.06
815, 70.34
816, 71.5
817, 79.82
818, 76.1
819, 78.26
820, 76.3
821, 83.74
822, 79.82
823, 73.06
824, 79.14
825, 84.62
826, 80.9
827, 78.94
828, 66.7
829, 75.22
830, 75.22
831, 76.1
832, 76.3
833, 72.3
834, 76.78
835, 68.26
836, 76.1
837, 82.66
838, 61.7
839, 77.86
840, 74.54
841, 80.9
842, 81.1
843, 79.82
844, 79.82
845, 74.34
846, 78.06
847, 74.34
848, 62.3
849, 84.62
850, 66.5
851, 70.42
852, 79.14
853, 78.94
854, 80.9
855, 80.02
856, 73.46
857, 70.22
858, 64.26
859, 80.9
860, 79.82
861, 73.94
862, 80.02
863, 79.14
864, 76.1
865, 73.06
866, 78.26
867, 68.38
868, 64.54
869, 67.78
870, 76.98
871, 68.06
872, 73.94
873, 81.98
874, 72.78
875, 76.98
876, 77.18
877, 80.9
878, 78.06
879, 76.1
880, 78.74
881, 63.26
882, 81.78
883, 74.34
884, 78.74
885, 83.74
886, 81.78
887, 75.42
888, 80.9
889, 79.34
890, 77.86
891, 77.18
892, 74.82
893, 74.54
894, 81.1
895, 79.82
896, 80.02
897, 76.5
898, 73.94
899, 74.54
900, 81.1
901, 84.62
902, 74.34
903, 80.02
904, 78.74
905, 73.06
906, 76.1
907, 78.06
908, 73.06
909, 81.78
910, 82.66
911, 84.62
912, 83.74
913, 81.78
914, 80.22
915, 77.86
916, 71.5
917, 76.3
918, 78.26
919, 75.9
920, 70.14
921, 81.78
922, 76.98
923, 71.3
924, 80.02
925, 75.42
926, 84.62
927, 70.82
928, 75.22
929, 83.74
930, 70.42
931, 77.58
932, 80.02
933, 71.5
934, 74.34
935, 69.34
936, 73.46
937, 72.38
938, 65.82
939, 81.98
940, 79.14
941, 79.82
942, 81.78
943, 81.98
944, 78.06
945, 78.06
946, 79.82
947, 79.82
948, 71.7
949, 80.9
950, 81.78
951, 74.14
952, 80.7
953, 79.82
954, 83.74
955, 76.98
956, 72.18
957, 80.7
958, 70.9
959, 83.74
960, 79.14
961, 74.74
962, 79.34
963, 77.86
964, 69.34
965, 77.38
966, 76.98
967, 75.9
968, 75.22
969, 69.34
970, 73.06
971, 62.18
972, 82.66
973, 80.7
974, 82.86
975, 79.82
976, 78.94
977, 74.14
978, 80.9
979, 80.7
980, 70.22
981, 73.94
982, 78.94
983, 70.42
984, 78.06
985, 75.02
986, 81.1
987, 80.7
988, 84.62
989, 78.26
990, 75.42
991, 81.78
992, 81.98
993, 81.98
994, 73.46
995, 72.38
996, 79.82
997, 78.26
998, 80.7
999, 77.38
1000, 66.7
1001, 84.62
1002, 78.06
1003, 81.98
1004, 80.02
1005, 69.74
1006, 77.18
1007, 76.1
1008, 77.18
1009, 82.66
1010, 78.94
1011, 73.26
1012, 78.94
1013, 78.94
1014, 75.02
1015, 75.22
1016, 80.7
1017, 76.3
1018, 79.14
1019, 83.74
1020, 77.86
1021, 80.7
1022, 82.86
1023, 78.94
1024, 79.34
1025, 81.98
1026, 70.22
1027, 80.7
1028, 78.26
1029, 81.78
1030, 77.86
1031, 81.98
1032, 74.54
1033, 79.82
1034, 82.86
1035, 80.7
1036, 72.38
1037, 80.9
1038, 83.74
1039, 75.42
1040, 78.06
1041, 79.82
1042, 78.74
1043, 81.98
1044, 82.66
1045, 81.1
1046, 75.02
1047, 78.94
1048, 80.7
1049, 79.14
1050, 83.74
1051, 77.18
1052, 79.34
1053, 73.46
1054, 73.46
1055, 60.42
1056, 72.86
1057, 80.7
1058, 82.66
1059, 70.62
1060, 65.22
1061, 80.9
1062, 76.3
1063, 73.46
1064, 79.82
