episode, reward
0, -2899.78
1, 30.42
2, -142.06
3, -120.5
4, 51.98
5, 65.7
6, 71.58
7, -216.54
8, -53.86
9, 67.66
10, 71.58
11, 59.82
12, 63.74
13, -73.46
14, 55.9
15, 77.46
16, 81.38
17, -59.74
18, 69.62
19, 48.06
20, 67.66
21, 46.1
22, 32.38
23, -222.42
24, 55.9
25, 51.98
26, 42.18
27, 40.22
28, 48.06
29, 36.3
30, 57.86
31, -187.14
32, 77.46
33, 73.54
34, 65.7
35, 75.5
36, 79.42
37, 67.66
38, 65.7
39, 59.82
40, 44.14
41, 51.98
42, 44.14
43, 59.82
44, 67.66
45, 65.7
46, 71.58
47, 75.5
48, 75.5
49, 71.58
50, 61.78
51, 71.58
52, 77.46
53, 77.46
54, 36.3
55, 55.9
56, 53.94
57, 59.82
58, 73.54
59, -369.42
60, 51.98
61, 69.62
62, -18.58
63, 57.86
64, 61.78
65, 46.1
66, 79.42
67, 67.66
68, 51.98
69, 65.7
70, 73.54
71, 69.62
72, 53.94
73, 65.7
74, 53.94
75, 67.66
76, 77.46
77, 71.58
78, 63.74
79, 12.78
80, 63.74
81, 71.58
82, 77.46
83, 73.54
84, 73.54
85, 71.58
86, 67.66
87, 63.74
88, 71.58
89, 51.98
90, 63.74
91, 67.66
92, 63.74
93, 71.58
94, 71.58
95, 71.58
96, 63.74
97, 65.7
98, 55.9
99, 71.58
100, 75.5
101, 67.66
102, 81.38
103, 77.46
104, 61.78
105, 57.86
106, 65.7
107, 69.62
108, 63.74
109, 59.82
110, 67.66
111, 77.46
112, 71.58
113, 57.86
114, 55.9
115, 65.7
116, 77.46
117, 61.78
118, 55.9
119, 77.46
120, 44.14
121, 53.94
122, 63.74
123, 67.66
124, 65.7
125, 71.58
126, 67.66
127, 77.46
128, 73.54
129, 48.06
130, 71.58
131, 67.66
132, 75.5
133, 59.82
134, 75.5
135, 73.54
136, 53.94
137, 79.42
138, 61.78
139, 73.54
140, 61.78
141, 67.66
142, 69.62
143, 65.7
144, 81.38
145, 69.62
146, 77.46
147, 81.38
148, 71.58
149, 63.74
150, 53.94
151, 75.5
152, 65.7
153, 44.14
154, 79.42
155, 65.7
156, 79.42
157, 59.82
158, 69.62
159, 81.38
160, 61.78
161, 57.86
162, 53.94
163, 67.66
164, 73.54
165, 77.46
166, 63.74
167, 53.94
168, 61.78
169, 77.46
170, 61.78
171, 59.82
172, 50.02
173, 75.5
174, 69.62
175, 79.42
176, 71.58
177, 51.98
178, 65.7
179, 71.58
180, 51.98
181, 63.74
182, 69.62
183, 69.62
184, 65.7
185, 57.86
186, 63.74
187, 65.7
188, 51.98
189, 44.14
190, 67.66
191, 75.5
192, 69.62
193, 77.46
194, 61.78
195, 71.58
196, 79.42
197, 73.54
198, 73.54
199, 71.58
200, 69.62
201, 77.46
202, 71.58
203, 63.74
204, 79.42
205, 77.46
206, 59.82
207, 59.82
208, 65.7
209, 61.78
210, 75.5
211, 75.5
212, 75.5
213, 73.54
214, 71.58
215, 77.46
216, 67.66
217, 63.74
218, 65.7
219, 77.46
220, 73.54
221, 57.86
222, 75.5
223, 61.78
224, 69.62
225, 77.46
226, 73.54
227, 57.86
228, 65.7
229, 59.82
230, 44.14
231, 51.98
232, 46.1
233, 77.46
234, 65.7
235, 63.74
236, 69.62
237, 75.5
238, 63.74
239, 61.78
240, 61.78
241, 67.66
242, 75.5
243, 67.66
244, 79.42
245, 81.38
246, 73.54
247, 67.66
248, 65.7
249, 75.5
250, 59.82
251, 71.58
252, 73.54
253, 75.5
254, 50.02
255, 59.82
256, 71.58
257, 75.5
258, 75.5
259, 73.54
260, 71.58
261, 67.66
262, 77.46
263, 75.5
264, 38.26
265, 61.78
266, 75.5
267, 71.58
268, 73.54
269, 77.46
270, 59.82
271, 77.46
272, 75.5
273, 55.9
274, 67.66
275, 73.54
276, 77.46
277, 71.58
278, 59.82
279, 61.78
280, 63.74
281, 67.66
282, 67.66
283, 75.5
284, 69.62
285, 81.38
286, 71.58
287, 61.78
288, 63.74
289, 69.62
290, 73.54
291, 71.58
292, 69.62
293, 59.82
294, 75.5
295, 75.5
296, 67.66
297, 73.54
298, 61.78
299, 48.06
300, 51.98
301, 77.46
302, 57.86
303, 67.66
304, 55.9
305, 73.54
306, 69.62
307, 73.54
308, 79.42
309, 63.74
310, 71.58
311, 65.7
312, 71.58
313, 63.74
314, 63.74
315, 71.58
316, 63.74
317, 79.42
318, 63.74
319, 65.7
320, 53.94
321, 81.38
322, 67.66
323, 65.7
324, 65.7
325, 55.9
326, 77.46
327, 75.5
328, 75.5
329, 59.82
330, 77.46
331, 75.5
332, 65.7
333, 69.62
334, 67.66
335, 63.74
336, 63.74
337, 71.58
338, 67.66
339, 65.7
340, 77.46
341, 63.74
342, 77.46
343, 81.38
344, 67.66
345, 59.82
346, 81.38
347, 75.5
348, 50.02
349, 75.5
350, 61.78
351, 65.7
352, 79.42
353, 61.78
354, 59.82
355, 69.62
356, 67.66
357, 67.66
358, 79.42
359, 63.74
360, 55.9
361, 67.66
362, 77.46
363, 71.58
364, 77.46
365, 77.46
366, 73.54
367, 77.46
368, 61.78
369, 77.46
370, 61.78
371, 69.62
372, 67.66
373, 73.54
374, 71.58
375, 59.82
376, 81.38
377, 71.58
378, 59.82
379, 63.74
380, 71.58
381, 77.46
382, 61.78
383, 67.66
384, 73.54
385, 69.62
386, 77.46
387, 77.46
388, 75.5
389, 38.26
390, 73.54
391, 73.54
392, 69.62
393, 77.46
394, 67.66
395, 75.5
396, 71.58
397, 63.74
398, 67.66
399, 61.78
400, 69.62
401, 69.62
402, 59.82
403, 44.14
404, 77.46
405, 77.46
406, 53.94
407, 71.58
408, 63.74
409, 48.06
410, 69.62
411, 65.7
412, 69.62
413, 79.42
414, 61.78
415, 73.54
416, 50.02
417, 69.62
418, 67.66
419, 55.9
420, 77.46
421, 65.7
422, 65.7
423, 69.62
424, 73.54
425, 24.54
426, 61.78
427, 73.54
428, 77.46
429, 71.58
430, 50.02
431, 77.46
432, 59.82
433, 67.66
434, 75.5
435, 61.78
436, 55.9
437, 75.5
438, 75.5
439, 73.54
440, 81.38
441, 55.9
442, 69.62
443, 73.54
444, 81.38
445, 69.62
446, 69.62
447, 63.74
448, 63.74
449, 75.5
450, 71.58
451, 61.78
452, 71.58
453, 71.58
454, 57.86
455, 55.9
456, 75.5
457, 71.58
458, 63.74
459, 75.5
460, 61.78
461, 61.78
462, 77.46
463, 75.5
464, 67.66
465, 69.62
466, 69.62
467, 77.46
468, 67.66
469, 73.54
470, 69.62
471, 67.66
472, 75.5
473, 65.7
474, 71.58
475, 75.5
476, 51.98
477, 73.54
478, 69.62
479, 67.66
480, 79.42
481, 63.74
482, 79.42
483, 77.46
484, 69.62
485, 73.54
486, 73.54
487, 65.7
488, 67.66
489, 57.86
490, 57.86
491, 75.5
492, 69.62
493, 75.5
494, 67.66
495, 73.54
496, 75.5
497, 75.5
498, 71.58
499, 65.7
500, 73.54
501, 77.46
502, 63.74
503, 73.54
504, 73.54
505, 71.58
506, 73.54
507, 55.9
508, 79.42
509, 75.5
510, 81.38
511, 71.58
512, 75.5
513, 59.82
514, 73.54
515, 67.66
516, 67.66
517, 73.54
518, 73.54
519, 73.54
520, 73.54
521, 69.62
522, 65.7
523, 65.7
524, 77.46
525, 75.5
526, 73.54
527, 63.74
528, 65.7
529, 77.46
530, 57.86
531, 65.7
532, 71.58
533, 69.62
534, 61.78
535, 67.66
536, 75.5
537, 69.62
538, 71.58
539, 69.62
540, 67.66
541, 73.54
542, 61.78
543, 65.7
544, 69.62
