episode, reward
0, -16185.6
1, -276.32
2, 27.48
3, -3972.88
4, 7.88
5, -78.36
6, -237.12
7, -39.16
8, -145
9, -1454.28
10, -930.96
11, -1266.12
12, -6956
13, -16632.5
14, -81978.9
15, -21552.1
16, -1846.28
17, -199.88
18, -482.12
19, -3543.64
20, -9776.44
21, -8823.88
22, -529.16
23, -7655.72
24, 39.24
25, -335.12
26, -1205.36
27, -2896.84
28, -13914
29, -9249.2
30, -764.36
31, -131.28
32, -113.64
33, -201.84
34, -766.32
35, -2428.4
36, -535.04
37, -14741.1
38, -1042.68
39, -599.72
40, -350.8
41, -70.52
42, -1485.64
43, -756.52
44, -2073.64
45, -768.28
46, -3782.76
47, -4643.2
48, -2493.08
49, -1536.6
50, -17.6
51, -276.32
52, -4037.56
53, -2608.72
54, -2740.04
55, -39.16
56, -86.2
57, 7.88
58, -60.72
59, -15.64
60, 51
61, -382.16
62, -290.04
63, -439
64, 37.28
65, -197.92
66, -484.08
67, -707.52
68, -2606.76
69, -3890.56
70, -589.92
71, 41.2
72, -1364.12
73, -1068.16
74, -2520.52
75, -4984.24
76, -587.96
77, -1224.96
78, -427.24
79, -9.76
80, -831
81, 27.48
82, -378.24
83, -3359.4
84, -966.24
85, -3282.96
86, -382.16
87, -968.2
88, -9.76
89, -37.2
90, -2749.84
91, -4170.84
92, -970.16
93, -488
94, 35.32
95, -52.88
96, -129.32
97, -90.12
98, -325.32
99, -29.36
100, -458.6
101, -152.84
102, -150.88
103, -691.84
104, -2887.04
105, -237.12
106, -1593.44
107, -2312.76
108, -5.84
109, 17.68
110, -917.24
111, 54.92
112, -1381.76
113, 66.68
114, -1060.32
115, -62.68
116, -472.32
117, -52.88
118, -1879.6
119, -1328.84
120, -489.96
121, -33.28
122, -152.84
123, -3143.8
124, -1.92
125, -127.36
126, -9603.96
127, -1891.36
128, -43.08
129, -1552.28
130, -101.88
131, 39.24
132, -252.8
133, -11607.1
134, -45.04
135, -3469.16
136, -319.44
137, 56.88
138, -1616.96
139, -1083.84
140, 23.56
141, -50.92
142, 2
143, -268.48
144, 37.28
145, -25.44
146, -66.6
147, 70.6
148, -6526.76
149, -1473.88
150, -25.44
151, -533.08
152, 27.48
153, -3484.84
154, -1471.92
155, -72.48
156, -137.16
157, -209.68
158, -5.84
159, -378.24
160, -31.32
161, -4768.64
162, -684
163, 31.4
164, -201.84
165, -223.4
166, 17.68
167, -419.4
168, -64.64
169, -648.72
170, 7.88
171, -288.08
172, -5.84
173, -1.92
174, -129.32
175, -852.56
176, 15.72
177, -4621.64
178, -1820.8
179, -82.28
180, -37.2
181, 41.2
182, -427.24
183, -678.12
184, 33.36
185, -7.8
186, -881.96
187, -11.72
188, -25.44
189, 47.08
190, -5.84
191, 43.16
192, 47.08
193, -207.72
194, -433.12
195, -47
196, 47.08
197, -58.76
198, -48.96
199, 43.16
200, -295.92
201, -60.72
202, -1034.84
203, -82.28
204, 47.08
205, -3.88
206, -23.48
207, -684
208, -2373.52
209, 58.84
210, 7.88
211, -3255.52
212, -13.68
213, -70.52
214, -135.2
215, -368.44
216, 41.2
217, -37.2
218, -23.48
219, -3625.96
220, -1518.96
221, -1193.6
222, 51
223, -976.04
224, -9.76
225, -178.32
226, -172.44
227, -399.8
228, -552.68
229, 51
230, -190.08
231, 51
232, 43.16
233, -50.92
234, 41.2
235, -41.12
236, -9.76
237, 15.72
238, 21.6
239, -76.4
240, 0.04
241, 51
242, -9.76
243, -488
244, -5.84
245, -356.68
246, -137.16
247, -180.28
248, -1491.52
249, -442.92
250, -1009.36
251, -1326.88
252, -437.04
253, -542.88
254, -90.12
255, -21.52
256, -5123.4
257, -1867.84
258, -82.28
259, -3884.68
260, -9.76
261, 64.72
262, 52.96
263, -5674.16
264, -2575.4
265, 33.36
266, -505.64
267, -2175.56
