episode, reward
0, -17349.9
1, -1101.48
2, -454.68
3, -4194.36
4, 11.8
5, -82.28
6, 3.96
7, -105.8
8, -4709.84
9, -1667.92
10, -2951.72
11, -90056.1
12, -4433.48
13, -201.84
14, -12008.9
15, -1299.44
16, -90.12
17, -14376.6
18, -107.76
19, -2150.08
20, -4717.68
21, -282.2
22, -103.84
23, -7593
24, -184.2
25, -4705.92
26, -3739.64
27, -1232.8
28, -5303.72
29, -133.24
30, -25.44
31, -446.84
32, -437.04
33, -444.88
34, -1152.44
35, -4731.4
36, -2159.88
37, -176.36
38, -368.44
39, -11997.1
40, -180.28
41, -472.32
42, -382.16
43, -3320.2
44, 39.24
45, -2097.16
46, -229.28
47, -2336.28
48, -1005.44
49, 13.76
50, 31.4
51, -2438.2
52, -509.56
53, -646.76
54, -617.36
55, -215.56
56, -1499.36
57, -2549.92
58, -160.68
59, -687.92
60, -3018.36
61, 45.12
62, -1289.64
63, -1685.56
64, -103.84
65, -3757.28
66, -33.28
67, 27.48
68, -84.24
69, -613.44
70, -3275.12
71, -3043.84
72, -1322.96
73, -276.32
74, -2359.8
75, -2391.16
76, -99.92
77, -2232.4
78, 33.36
79, -50.92
80, -180.28
81, -58.76
82, -264.56
83, 15.72
84, -33.28
85, -146.96
86, -17.6
87, -78.36
88, -203.8
89, -5.84
90, -74.44
91, 43.16
92, -97.96
93, -146.96
94, -611.48
95, -90.12
96, -19.56
97, -9.76
98, -23.48
99, -270.44
100, -566.4
101, -372.36
102, 3.96
103, -393.92
104, -156.76
105, -64.64
106, -172.44
107, -1313.16
108, -10440.9
109, -4125.76
110, -3996.4
111, -8065.36
112, -5272.36
113, -5319.4
114, -787.88
115, -3733.76
116, -695.76
117, -1424.88
118, -150.88
119, -397.84
120, -99.92
121, -119.52
122, -129.32
123, 49.04
124, 52.96
125, 19.64
126, 54.92
127, -313.56
128, -115.6
129, -17.6
130, 39.24
131, -154.8
132, -734.96
133, -333.16
134, -186.16
135, -29.36
136, -1499.36
137, 13.76
138, 45.12
139, -1346.48
140, 56.88
141, -37.2
142, -170.48
143, -82.28
144, -403.72
145, -25.44
146, -197.92
147, -1005.44
148, 49.04
149, -531.12
150, -1226.92
151, -137.16
152, -3533.84
153, -3341.76
154, -4215.92
155, -1342.56
156, 9.84
157, -3194.76
158, -1368.04
159, -556.6
160, -390
161, -738.88
162, -258.68
163, -1342.56
164, -80.32
165, -666.36
166, -256.72
167, -86.2
168, -468.4
169, -233.2
170, -2689.08
171, -170.48
172, -2291.2
173, -94.04
174, -488
175, -37.2
176, -2308.84
177, -141.08
178, -1085.8
179, 2
180, -1791.4
181, -103.84
182, -119.52
183, -964.28
