episode, reward
0, -14658.8
1, -4176.72
2, -4223.76
3, -1383.72
4, 21.6
5, -15.64
6, -117.56
7, -960.36
8, -260.64
9, -3218.28
10, -401.76
11, -1426.84
12, -1.92
13, -6007.36
14, -3571.08
15, -116516
16, -17195
17, -1491.52
18, -11156.3
19, -1532.68
20, -744.76
21, -3665.16
22, -1021.12
23, -1885.48
24, -970.16
25, -14821.5
26, -440.96
27, -1432.72
28, -35.24
29, -452.72
30, -8488.72
31, -527.2
32, -2595
33, -6146.52
34, -4703.96
35, -4682.4
36, -968.2
37, -1007.4
38, -1132.84
39, -4882.32
40, -1528.76
41, -2003.08
42, -115.6
43, -331.2
44, -411.56
45, -145
46, -3575
47, -1350.4
48, -4411.92
49, -2122.64
50, -99.92
51, -170.48
52, -1697.32
53, -52.88
54, -562.48
55, 2
56, -31.32
57, -3869
58, 21.6
59, -2146.16
60, -6219.04
61, -13833.6
62, 13.76
63, -182.24
64, -635
65, -15.64
66, -8384.84
67, -3.88
68, 47.08
69, -3520.12
70, -3618.12
71, -1738.48
72, -3108.52
73, -2120.68
74, -96
75, -66.6
76, -154.8
77, -97.96
78, -1023.08
79, -697.72
80, -113.64
81, -1017.2
82, -595.8
83, -241.04
84, -1.92
85, -82.28
86, 13.76
87, -354.72
88, -1569.92
89, -78.36
90, -1197.52
91, -1379.8
92, -2755.72
93, -31.32
94, -856.48
95, 15.72
96, -82.28
97, -248.88
98, -301.8
99, -74.44
100, -521.32
101, -3077.16
102, -911.36
103, -48.96
104, -366.48
105, -687.92
106, -401.76
107, -9.76
108, -43.08
109, -109.72
110, 25.52
111, -274.36
112, 41.2
113, -74.44
114, -56.8
115, 0.04
116, 64.72
117, -35.24
118, -413.52
119, -21.52
120, -48.96
121, -1405.28
122, -1881.56
123, -409.6
124, -313.56
125, -1942.32
126, -1052.48
127, 13.76
128, -4627.52
129, -393.92
130, 51
131, 58.84
132, -1330.8
133, -41.12
134, -39.16
135, -535.04
136, -325.32
137, -35.24
138, -1264.16
139, -272.4
140, -5.84
141, -35.24
142, -41.12
143, -501.72
144, -1681.64
145, -162.64
146, -936.84
147, 31.4
148, -313.56
149, 3.96
150, -1354.32
151, -325.32
152, -101.88
153, -2430.36
154, -785.92
155, -527.2
156, -417.44
157, -5717.28
158, -160.68
159, 0.04
160, -1150.48
161, -866.28
162, -17.6
163, -31.32
164, 41.2
165, -1070.12
166, 52.96
167, -529.16
168, -950.56
169, 21.6
170, 47.08
171, -1.92
172, 45.12
173, -58.76
174, 58.84
175, -97.96
176, 43.16
177, -356.68
178, -540.92
179, -1738.48
180, 2
181, -3249.64
182, -568.36
183, 45.12
184, 43.16
185, 64.72
186, 35.32
187, 2
188, -13.68
189, 11.8
190, 60.8
191, -1430.76
192, -9.76
193, -27.4
194, -156.76
195, -139.12
196, -141.08
197, 68.64
198, 45.12
199, -135.2
200, 43.16
201, 52.96
202, 58.84
203, 39.24
204, -58.76
205, 39.24
206, 64.72
207, -168.52
208, -64.64
209, -1.92
210, -227.32
211, 37.28
212, -80.32
213, -141.08
214, -48.96
215, 3.96
216, -713.4
217, -9.76
218, -54.84
219, -82.28
220, -482.12
221, -3155.56
222, -221.44
223, -674.2
224, -1179.88
225, -1085.8
226, -1021.12
227, -60.72
228, -1.92
229, -74.44
230, -123.44
231, 37.28
232, -1256.32
233, -744.76
234, -529.16
235, -5178.28
236, -5531.08
237, 27.48
238, 23.56
239, 17.68
240, 60.8
241, -35.24
242, -103.84
243, -1142.64
244, -3.88
245, 49.04
246, 52.96
247, 51
248, 45.12
249, 47.08
250, 39.24
251, 54.92
252, 51
253, 64.72
254, 49.04
255, -1107.36
256, -2008.96
257, -589.92
258, -2485.24
259, -3512.28
260, 41.2
261, -1215.16
262, 62.76
263, -311.6
264, 33.36
265, -192.04
266, 47.08
267, 39.24
268, 31.4
269, 27.48
270, 2
271, 47.08
272, 2
273, -5.84
274, -7.8
275, 54.92
276, 43.16
277, 21.6
278, -5.84
279, 43.16
280, 37.28
281, -41.12
282, 64.72
283, 52.96
284, 52.96
285, 56.88
286, 62.76
287, 66.68
288, 47.08
289, -150.88
290, 33.36
291, 39.24
292, 33.36
293, 60.8
294, 51
295, -542.88
296, 64.72
297, 13.76
298, 64.72
299, -48.96
300, 45.12
301, 31.4
302, 13.76
303, -3.88
304, -158.72
305, 66.68
306, -13.68
307, -15.64
308, -25.44
309, 31.4
310, -5.84
311, 33.36
312, 5.92
313, -672.24
314, -45.04
315, -64.64
316, 56.88
317, -48.96
318, -139.12
319, -227.32
320, -413.52
321, -1148.52
322, 66.68
323, -405.68
324, 43.16
325, -1062.28
326, -809.44
327, 25.52
328, -82.28
329, -166.56
330, 15.72
331, -141.08
332, -862.36
333, 9.84
334, -358.64
335, -17.6
336, -205.76
337, -2906.64
338, 0.04
339, -921.16
340, 45.12
341, -131.28
342, -2273.56
343, 23.56
344, 41.2
345, 31.4
346, 13.76
347, 60.8
348, 49.04
349, 31.4
350, -17.6
351, -184.2
352, 66.68
353, 27.48
354, 54.92
355, 52.96
356, 51
357, 52.96
358, 70.6
359, 43.16
360, 49.04
361, 60.8
362, 33.36
363, 47.08
364, 37.28
365, -341
366, 54.92
367, 62.76
368, -27.4
369, 43.16
370, 29.44
371, 43.16
372, 54.92
373, 56.88
374, 47.08
375, 56.88
376, 62.76
377, -642.84
378, 39.24
379, 62.76
380, 45.12
381, -182.24
382, 58.84
383, 58.84
384, 66.68
385, 52.96
386, 45.12
387, 54.92
388, 52.96
389, 27.48
390, 54.92
391, 39.24
392, 5.92
393, 19.64
394, 33.36
395, 17.68
396, 25.52
397, 39.24
398, 45.12
399, 33.36
400, 54.92
401, 62.76
402, 52.96
403, 35.32
404, 29.44
405, 72.56
406, -105.8
407, 31.4
408, 43.16
409, 35.32
410, 54.92
411, 19.64
412, 52.96
413, 64.72
414, 58.84
415, -1.92
416, 9.84
417, 41.2
418, 31.4
419, 43.16
420, 54.92
421, 52.96
422, 66.68
423, 54.92
424, 49.04
425, 47.08
426, 52.96
427, 27.48
428, -1058.36
429, -1616.96
430, 49.04
431, 58.84
432, -668.32
433, 54.92
434, 45.12
435, -1064.24
436, 51
437, 25.52
438, -178.32
439, 37.28
440, 62.76
441, 49.04
442, 43.16
443, -505.64
444, 39.24
445, 51
446, 49.04
447, 35.32
448, 35.32
449, 51
450, 35.32
451, 52.96
452, -993.68
453, 58.84
